Date,Open,High,Low,Close,cash,shares,position,market_value,equity,daily_return,signal,executed_position
2024-02-07,481.75695184930976,483.93134756331705,480.8541628931194,483.5139465332031,10184.91118519793,0.0,0,0.0,10184.91118519793,0.0,0,0
2024-02-08,483.513949705615,484.1060726186496,482.69855130751233,483.7275085449219,10184.91118519793,0.0,0,0.0,10184.91118519793,0.0,0,0
2024-02-09,484.2322866772762,486.9599980744067,483.8925299274153,486.523193359375,10184.91118519793,0.0,0,0.0,10184.91118519793,0.0,1,0
2024-02-12,486.4940393494017,488.7557959365899,485.59125041969,486.3096008300781,0.0,20.91440610703828,1,10170.876485511933,10170.876485511933,-0.0013779894032256434,0,1
2024-02-13,480.0484981553464,482.53353038052535,476.3500701317823,479.6116638183594,10029.891822235548,0.0,0,0.0,10029.891822235548,-0.013861604108280523,1,0
2024-02-14,482.2423403647749,484.4555731763151,479.92231331563113,483.97021484375,0.0,20.777664276100676,1,10055.770643655753,10055.770643655753,0.0025801695450826667,1,1
2024-02-15,484.6691586183729,487.4939478237512,484.1934872820953,487.30950927734375,0.0,20.777664276100676,1,10125.153382316017,10125.153382316017,0.006899793274823596,0,1
2024-02-16,487.0085622942672,488.1442842020213,484.144936285217,484.8826904296875,10108.784036254912,0.0,0,0.0,10108.784036254912,-0.0016167010457041053,1,0
2024-02-20,483.1450754577469,483.8148722929186,479.970842787005,482.2131958007813,0.0,20.90196783893045,1,10079.204710135802,10079.204710135802,-0.002926101300910644,1,1
2024-02-21,480.9124325062878,482.8053121078392,479.1068842202188,482.6499938964844,0.0,20.90196783893045,1,10088.334649884295,10088.334649884295,0.0009058194580879864,1,1
2024-02-22,489.250880438706,493.5996718242251,488.2898508655614,492.638671875,0.0,20.90196783893045,1,10297.117675744661,10297.117675744661,0.020695489702332592,1,1
2024-02-23,494.3567638290291,495.19159539397833,492.2503256878247,492.9783630371094,0.0,20.90196783893045,1,10304.217889490239,10304.217889490239,0.0006895340977119968,0,1
2024-02-26,493.41526570907337,493.8521000550051,491.0467146922128,491.17291259765625,10303.03924341079,0.0,0,0.0,10303.03924341079,-0.00011438481717762627,0,0
2024-02-27,491.8621118078968,492.308633148054,489.9692025931845,492.0853576660156,10303.03924341079,0.0,0,0.0,10303.03924341079,0.0,0,0
2024-02-28,490.5322390639573,492.01743437576624,490.1730786379002,491.4350280761719,10303.03924341079,0.0,0,0.0,10303.03924341079,0.0,0,0
2024-02-29,493.1920036518268,494.8130838290683,490.5516532421677,493.2016906738281,10303.03924341079,0.0,0,0.0,10303.03924341079,0.0,1,0
2024-03-01,494.07533144522296,498.2590878764062,493.6676174504883,497.83197021484375,0.0,20.83233723932571,1,10371.003492033577,10371.003492033577,0.006596524289301575,0,1
2024-03-04,497.0360730146448,499.1425115484434,497.0069230762816,497.2981262207031,10344.07125866382,0.0,0,0.0,10344.07125866382,-0.0025968782471671448,0,0
2024-03-05,495.2984852488147,495.7450362651965,490.1245782125844,492.3280944824219,10344.07125866382,0.0,0,0.0,10344.07125866382,0.0,1,0
2024-03-06,495.5993458504527,497.0748540345267,493.5317443866829,494.8227844238281,-1.8189894035458565e-12,20.85098583525573,1,10317.54286898304,10317.542868983039,-0.002564598504535831,1,1
2024-03-07,498.1135085613306,500.78297909459656,494.8810058352906,499.7345886230469,-1.8189894035458565e-12,20.85098583525573,1,10419.958828766501,10419.9588287665,0.009926390525727413,1,1
2024-03-08,500.36563844693006,503.0447667007892,496.1624186562773,496.7351379394531,-1.8189894035458565e-12,20.85098583525573,1,10357.417325049339,10357.417325049337,-0.006002087411756674,1,1
2024-03-11,495.5314219659159,496.89041928478855,493.6093924281333,496.3079833984375,-1.8189894035458565e-12,20.85098583525573,1,10348.510731765156,10348.510731765155,-0.0008599241494925414,1,1
2024-03-12,498.41443934118087,502.2293483869414,495.9002573325016,501.6469421386719,-1.8189894035458565e-12,20.85098583525573,1,10459.8332848328,10459.833284832797,0.010757350110865094,0,1
2024-03-13,501.9672268025058,502.1419486738022,499.4239541516855,500.860595703125,10456.04764091371,0.0,0,0.0,10456.04764091371,-0.0003619220130952616,0,0
2024-03-14,501.831351753217,501.9866995940405,496.8321966177629,499.87054443359375,10456.04764091371,0.0,0,0.0,10456.04764091371,0.0,1,0
2024-03-15,496.80813351794416,498.2590153922283,494.7730358188075,496.4381103515625,0.0,21.025419523866322,1,10437.819537777046,10437.819537777046,-0.0017433072000684335,0,1
2024-03-18,500.498619372016,501.93972478311895,498.9795987021718,499.3885498046875,10512.672880767474,0.0,0,0.0,10512.672880767474,0.007171358224724589,0,0
2024-03-19,498.6972103635703,502.4460573676712,497.6942371868493,502.1636962890625,10512.672880767474,0.0,0,0.0,10512.672880767474,0.0,0,0
2024-03-20,502.22213711517423,506.9447169695436,501.5502591703246,506.8083801269531,10512.672880767474,0.0,0,0.0,10512.672880767474,0.0,0,0
2024-03-21,509.6419290067136,510.34298796408666,508.2007643189091,508.4831848144531,10512.672880767474,0.0,0,0.0,10512.672880767474,0.0,0,0
2024-03-22,508.3956109581728,508.8824773514824,507.2855413177628,507.519287109375,10512.672880767474,0.0,0,0.0,10512.672880767474,0.0,0,0
2024-03-25,506.1462159868013,507.2660322991133,505.96120440733904,506.1170349121094,10512.672880767474,0.0,0,0.0,10512.672880767474,0.0,0,0
2024-03-26,507.53872874874105,507.8795708881853,504.7831077134368,505.1823120117188,10512.672880767474,0.0,0,0.0,10512.672880767474,0.0,0,0
2024-03-27,508.0060008997066,509.4665996408776,505.8442838581778,509.4276123046875,10512.672880767474,0.0,0,0.0,10512.672880767474,0.0,0,0
2024-03-28,509.4666896201177,510.8298796934876,509.0479917055304,509.3303527832031,10512.672880767474,0.0,0,0.0,10512.672880767474,0.0,0,0
2024-04-01,510.07039018205234,510.6059312526336,507.2854696375655,508.4442138671875,10512.672880767474,0.0,0,0.0,10512.672880767474,0.0,1,0
2024-04-02,504.6272115527488,505.3477642225264,502.9134325371014,505.2114868164063,0.0,20.811735567772725,1,10514.327869424344,10514.327869424344,0.00015742796105611134,1,1
2024-04-03,504.12083842082313,507.2660352902269,504.0721636747669,505.7664489746094,0.0,20.811735567772725,1,10525.877595110987,10525.877595110987,0.001098474941059191,1,1
2024-04-04,509.7685667902679,510.1093494656175,499.2911933332161,499.5930480957031,0.0,20.811735567772725,1,10397.398408465335,10397.398408465335,-0.012206030849658323,1,1
2024-04-05,500.94653513579135,506.7694375345306,500.5083435441168,504.8122253417969,0.0,20.811735567772725,1,10506.018545192373,10506.018545192373,0.010446857229073903,0,1
2024-04-08,505.5133313161047,506.5162450455588,504.28641866242464,505.0945739746094,10510.091797709763,0.0,0,0.0,10510.091797709763,0.0003877065797921464,0,0
2024-04-09,506.8278303713481,507.0712635271461,500.8393509659492,505.6788330078125,10510.091797709763,0.0,0,0.0,10510.091797709763,0.0,1,0
2024-04-10,499.9921838509081,502.601780021425,498.6387407392185,500.6153869628906,0.0,20.99950743702025,1,10512.676541613992,10512.676541613992,0.000245929717263893,1,1
2024-04-11,502.1344876196163,505.8346601112469,498.6290735605831,504.3935546875,0.0,20.99950743702025,1,10592.016202845236,10592.016202845236,0.007547046740873364,0,1
2024-04-12,500.85886371567153,502.2707879594682,495.70780962230026,497.4313354492188,10507.27427350862,0.0,0,0.0,10507.27427350862,-0.00800054755522872,1,0
2024-04-15,501.5989207934361,501.7644387082916,490.3522904966187,491.199462890625,0.0,20.926629702146325,1,10279.149269805275,10279.149269805275,-0.02171114960599274,0,1
2024-04-16,491.6765860412786,493.19560665785394,489.0182851042901,490.3036193847656,10278.847287735487,0.0,0,0.0,10278.847287735487,-2.937811893399811e-05,0,0
2024-04-17,492.7573849272521,492.9229325491744,486.00942494137024,487.40185546875,10278.847287735487,0.0,0,0.0,10278.847287735487,0.0,0,0
2024-04-18,488.7943295112607,490.88784877913054,485.4641507516637,486.39892578125,10278.847287735487,0.0,0,0.0,10278.847287735487,0.0,0,0
2024-04-19,486.32104754330464,487.3142441699,480.8876025986124,482.1534729003906,10278.847287735487,0.0,0,0.0,10278.847287735487,0.0,0,0
2024-04-22,484.75331996273405,489.1838214219077,482.4163675078979,486.59368896484375,10278.847287735487,0.0,0,0.0,10278.847287735487,0.0,0,0
2024-04-23,488.5995792337359,492.7963646750655,486.4086807205422,492.367919921875,10278.847287735487,0.0,0,0.0,10278.847287735487,0.0,1,0
2024-04-24,493.2540334865075,494.0427545951939,489.914137461728,492.1342468261719,-1.8189894035458565e-12,20.81802772470971,1,10245.264394706379,10245.264394706377,-0.003267184742512974,0,1
2024-04-25,486.0678932982719,491.0241892900092,484.4222826199273,490.2646789550781,10108.858433639609,0.0,0,0.0,10108.858433639609,-0.013314049868468736,1,0
2024-04-26,493.0495602812449,496.4868355354093,492.41663996726425,494.9093933105469,0.0,20.48223538834108,1,10136.850689687699,10136.850689687699,0.0027690818139207707,0,1
2024-04-29,496.6912896486231,497.33395677101214,493.9258924563797,496.6620788574219,10163.177105348856,0.0,0,0.0,10163.177105348856,0.0025971000725046878,0,0
2024-04-30,495.2015209263445,496.1752536684076,488.79437255859375,488.79437255859375,10163.177105348856,0.0,0,0.0,10163.177105348856,0.0,0,0
2024-05-01,488.2101273744075,494.8412449760708,486.7397814235659,487.2071838378906,10163.177105348856,0.0,0,0.0,10163.177105348856,0.0,1,0
2024-05-02,490.9073316662554,492.6016467604268,486.4281553313073,491.7642211914063,0.0,20.68215504357242,1,10170.743867562307,10170.743867562307,0.0007445272413357795,1,1
2024-05-03,497.733181730278,499.08665465274976,495.20147091341136,497.8597717285156,0.0,20.68215504357242,1,10296.812988846732,10296.812988846732,0.012395270486212695,1,1
2024-05-06,500.255195688938,503.0400570645358,499.8170040691018,503.0011291503906,0.0,20.68215504357242,1,10403.147340180372,10403.147340180372,0.010326918770771076,1,1
2024-05-07,503.96507290224616,504.9485523975052,502.8842439138016,503.5561218261719,0.0,20.68215504357242,1,10414.625784748929,10414.625784748929,0.0011033626837353427,1,1
2024-05-08,501.72550045922026,504.1403384404924,501.6086572944442,503.6047973632813,0.0,20.68215504357242,1,10415.632499754254,10415.632499754254,9.666357929050129e-05,1,1
2024-05-09,503.7897771689901,506.5454570669787,503.1373929681529,506.5064697265625,0.0,20.68215504357242,1,10475.645337457285,10475.645337457285,0.005761804451572816,1,1
2024-05-10,508.10336653372445,508.911581170476,505.94170885537113,507.1588745117188,0.0,20.68215504357242,1,10489.138474375057,10489.138474375057,0.001288048276083309,0,1
2024-05-13,508.8337028193061,508.9407991411694,506.0877697676685,507.2270202636719,10513.25638651522,0.0,0,0.0,10513.25638651522,0.0022993225038532294,1,0
2024-05-14,507.42181386177714,510.0703976103099,506.88627278339663,509.5542907714844,0.0,20.698264684140334,1,10546.88958132759,10546.88958132759,0.0031991224769813975,1,1
2024-05-15,512.01781913004,516.1561825946173,511.3848691803367,515.8640747070312,0.0,20.698264684140334,1,10677.491159325276,10677.491159325276,0.012382947312628234,1,1
2024-05-16,515.961600989722,517.5585372316199,514.6567727355028,514.8028564453125,0.0,20.698264684140334,1,10655.525782856577,10655.525782856577,-0.002057166439282443,0,1
2024-05-17,514.9195214966393,515.6108930215729,513.4686694664939,515.542724609375,10647.2852709065,0.0,0,0.0,10647.2852709065,-0.0007733557327913587,0,0
2024-05-20,515.6595382886503,517.5972564963745,515.2700215074756,516.1366577148438,10647.2852709065,0.0,0,0.0,10647.2852709065,0.0,0,0
2024-05-21,515.3772666864285,517.5584184029028,515.1727614260365,517.402587890625,10647.2852709065,0.0,0,0.0,10647.2852709065,0.0,0,0
2024-05-22,516.7113709167669,517.4221768932046,513.7414381195646,515.9129028320312,10647.2852709065,0.0,0,0.0,10647.2852709065,0.0,1,0
2024-05-23,518.9605372397859,519.0676335599267,510.9369308576571,512.1444091796875,-1.8189894035458565e-12,20.496059338832854,1,10496.942200598369,10496.942200598367,-0.014120319544639437,1,1
2024-05-24,513.9848197975488,516.3412958961842,513.0403275362747,515.5330810546875,-1.8189894035458565e-12,20.496059338832854,1,10566.396620428202,10566.3966204282,0.006616633539801242,1,1
2024-05-28,516.3413100648252,516.5749964273494,513.2642811397658,515.8933715820312,-1.8189894035458565e-12,20.496059338832854,1,10573.78115645586,10573.781156455858,0.0006988698506149582,1,1
2024-05-29,511.871810616093,513.4589997088932,511.56995584928654,512.28076171875,-1.8189894035458565e-12,20.496059338832854,1,10499.736890329994,10499.736890329992,-0.00700262895838899,1,1
2024-05-30,510.7423703380884,511.40450154015656,507.6361601885423,508.8825073242188,-1.8189894035458565e-12,20.496059338832854,1,10430.086066611233,10430.086066611231,-0.006633578007360086,0,1
2024-05-31,509.8367164200918,513.6439850215788,504.7440541264526,513.5173950195312,10439.196561679935,0.0,0,0.0,10439.196561679935,0.0008734822522575847,1,0
2024-06-03,515.1240197883811,515.4063808363203,508.8726139393969,513.93603515625,-1.8189894035458565e-12,20.245154154495836,1,10404.714257288673,10404.714257288671,-0.003303156922807693,1,1
2024-06-04,512.6312623824123,515.250605333056,511.17066354967966,514.5105590820312,-1.8189894035458565e-12,20.245154154495836,1,10416.345582731561,10416.34558273156,0.0011178899444297397,1,1
2024-06-05,516.8281493311971,520.6451650598835,514.84169649016,520.6256713867188,-1.8189894035458565e-12,20.245154154495836,1,10540.146974012014,10540.146974012012,0.011885299916094771,0,1
2024-06-06,520.9275073614583,521.3559521321091,518.6879340097541,520.6159057617188,10535.71406872456,0.0,0,0.0,10535.71406872456,-0.000420573384638967,0,0
2024-06-07,519.6421291117942,522.787325920015,518.5515533208824,519.9829711914062,10535.71406872456,0.0,0,0.0,10535.71406872456,0.0,0,0
2024-06-10,519.1748224338155,521.9110090941606,518.5808597177815,521.5896606445312,10535.71406872456,0.0,0,0.0,10535.71406872456,0.0,0,0
2024-06-11,520.0413486344055,522.9041247005574,518.0743898707741,522.845703125,10535.71406872456,0.0,0,0.0,10535.71406872456,0.0,1,0
2024-06-12,527.402758345961,529.8273428520355,526.107677431855,527.1398315429688,-1.8189894035458565e-12,19.95663861179998,1,10519.939115988147,10519.939115988145,-0.001497283680395478,0,1
2024-06-13,528.8829186945259,529.0581834417079,525.4164327979901,528.2012939453125,10544.173189745623,0.0,0,0.0,10544.173189745623,0.002303632510633813,0,0
2024-06-14,526.6725282080745,528.5518251182958,525.6695550365463,528.5226440429688,10544.173189745623,0.0,0,0.0,10544.173189745623,0.0,1,0
2024-06-17,527.8410283318889,534.1216160104203,527.3833430672393,532.7291259765625,0.0,19.956078353185113,1,10631.184179012103,10631.184179012103,0.008252044773989553,0,1
2024-06-18,532.7875604635906,534.2092316077063,532.3688625324717,534.0826416015625,10621.720609999129,0.0,0,0.0,10621.720609999129,-0.0008901707329703745,0,0
2024-06-20,535.0076850141029,535.669816103357,530.8595742964317,532.6317749023438,10621.720609999129,0.0,0,0.0,10621.720609999129,0.0,1,0
2024-06-21,531.810221745453,533.0313142277637,530.4621308750893,531.9176635742188,0.0,19.952807254334747,1,10613.250616472462,10613.250616472462,-0.0007974219844093522,0,1
2024-06-24,531.7418545665156,534.3012597413704,530.0713785197397,530.1885986328125,10599.13564293064,0.0,0,0.0,10599.13564293064,-0.0013299387767131687,0,0
2024-06-25,531.4097461795637,532.5917853363576,529.8956032092343,532.2303466796875,10599.13564293064,0.0,0,0.0,10599.13564293064,0.0,0,0
2024-06-26,531.1166134619692,533.6076301716555,530.4719028733521,532.89453125,10599.13564293064,0.0,0,0.0,10599.13564293064,0.0,0,0
2024-06-27,532.7578670304722,534.311123211826,532.0154331135317,533.7347412109375,10599.13564293064,0.0,0,0.0,10599.13564293064,0.0,0,0
2024-06-28,534.5063503169283,537.5542520433446,530.3937489459842,531.6343383789062,10599.13564293064,0.0,0,0.0,10599.13564293064,0.0,0,0
2024-07-01,533.0118486999152,533.2560672380866,529.973784394742,532.7285766601562,10599.13564293064,0.0,0,0.0,10599.13564293064,0.0,0,0
2024-07-02,531.126400132376,536.3135986328125,531.0775683576217,536.3135986328125,10599.13564293064,0.0,0,0.0,10599.13564293064,0.0,0,0
2024-07-03,536.0010100914286,539.068408833479,535.9619565950238,538.7069702148438,10599.13564293064,0.0,0,0.0,10599.13564293064,0.0,0,0
2024-07-05,539.0098526062544,542.213968717536,538.3748605783948,541.8134765625,10599.13564293064,0.0,0,0.0,10599.13564293064,0.0,0,0
2024-07-08,542.5948722312855,543.3861377502993,541.3737797869028,542.4385986328125,10599.13564293064,0.0,0,0.0,10599.13564293064,0.0,1,0
2024-07-09,543.396013525926,544.2947210316149,542.6731362089374,542.9661865234375,0.0,19.48587068690005,1,10580.168897954956,10580.168897954956,-0.0017894614820156418,1,1
2024-07-10,544.1872742397521,548.6808713510104,543.8942239279161,548.3389892578125,0.0,19.48587068690005,1,10684.86263726321,10684.86263726321,0.009895280530775707,1,1
2024-07-11,548.4562180647349,549.3256503566656,542.9759684638211,543.6109008789062,0.0,19.48587068690005,1,10592.731718515608,10592.731718515608,-0.008622564638902985,1,1
2024-07-12,544.7342644743289,550.6345620898736,544.2653840243584,547.0396728515625,0.0,19.48587068690005,1,10659.544325789655,10659.544325789655,0.006307401060414053,1,1
2024-07-15,549.0325654558818,551.7775792240066,546.6880438244344,548.5441284179688,0.0,19.48587068690005,1,10688.859952410834,10688.859952410834,0.0027501763419899294,1,1
2024-07-16,549.8530882979716,552.090108393895,549.1008762046278,551.7970581054688,0.0,19.48587068690005,1,10752.246119655038,10752.246119655038,0.005930114860369873,1,1
2024-07-17,545.8771519032762,547.5476278240299,543.7377955656038,544.0601806640625,0.0,19.48587068690005,1,10601.4863263114,10601.4863263114,-0.014021237206247483,1,1
2024-07-18,545.5939606590898,546.5806130354061,537.7008012722223,539.8792114257812,0.0,19.48587068690005,1,10520.016500388345,10520.016500388345,-0.007684755082017047,1,1
2024-07-19,539.644738170822,541.2663824595259,535.2390267295067,536.2940673828125,0.0,19.48587068690005,1,10450.156847173146,10450.156847173146,-0.00664064103061246,1,1
2024-07-22,540.2112543695183,542.4287771514711,538.2770631712352,541.8231201171875,0.0,19.48587068690005,1,10557.895253776229,10557.895253776229,0.01030974062673784,0,1
2024-07-23,541.7157018138391,543.8648365993427,540.484890622907,540.9733276367188,10545.248951443698,0.0,0,0.0,10545.248951443698,-0.0011978052470266176,1,0
2024-07-24,536.1671163330532,536.4699449259502,527.7952979520205,528.7135620117188,0.0,19.648186703818194,1,10388.262779247008,10388.262779247008,-0.014886910012228527,1,1
2024-07-25,528.8306910081631,534.7994361794972,525.0209183627663,525.9586791992188,0.0,19.648186703818194,1,10334.134327399868,10334.134327399868,-0.005210539336305109,0,1
2024-07-26,529.7392825093052,534.5357078065754,528.9675138593225,531.8493041992188,10398.010512866513,0.0,0,0.0,10398.010512866513,0.006181087205077596,0,0
2024-07-29,533.3926747810592,534.3988238349518,530.1689434005636,532.1618041992188,10398.010512866513,0.0,0,0.0,10398.010512866513,0.0,0,0
2024-07-30,533.6272524601584,534.6822931769603,526.0662565076813,529.4657592773438,10398.010512866513,0.0,0,0.0,10398.010512866513,0.0,0,0
2024-07-31,536.2843251839307,540.6998152024645,534.9167372159726,538.072021484375,10398.010512866513,0.0,0,0.0,10398.010512866513,0.0,0,0
2024-08-01,539.7913683115238,542.0381669821182,526.9552273833177,530.4524536132812,10398.010512866513,0.0,0,0.0,10398.010512866513,0.0,0,0
2024-08-02,523.3603002519518,524.5716145988897,516.3756265717791,520.5762329101562,10398.010512866513,0.0,0,0.0,10398.010512866513,0.0,0,0
2024-08-05,499.80785259777787,511.4717311244644,498.4695101090915,505.41510009765625,10398.010512866513,0.0,0,0.0,10398.010512866513,0.0,1,0
2024-08-06,507.2124445147762,517.4989554385519,505.8936885816187,510.0747375488281,0.0,20.47982143971856,1,10446.239545911307,10446.239545911307,0.004638294314582181,1,1
2024-08-07,516.2486294067602,519.2965314666948,506.0696179320819,506.6654968261719,0.0,20.47982143971856,1,10376.41890466629,10376.41890466629,-0.006683806257568037,0,1
2024-08-08,511.79405372836936,519.0033889369354,509.77197692780607,518.3782348632812,10470.972003795174,0.0,0,0.0,10470.972003795174,0.009112305507091856,0,0
2024-08-09,517.5576103421191,522.1489300560904,516.3365178449808,520.6640625,10470.972003795174,0.0,0,0.0,10470.972003795174,0.0,0,0
2024-08-12,521.8558860240913,523.3406939742863,518.6712672136742,520.9376220703125,10470.972003795174,0.0,0,0.0,10470.972003795174,0.0,0,0
2024-08-13,524.1222955084382,529.7393216479126,523.878076980635,529.5048217773438,10470.972003795174,0.0,0,0.0,10470.972003795174,0.0,0,0
2024-08-14,530.2960824274743,532.3573320967027,527.6292352085552,531.17529296875,10470.972003795174,0.0,0,0.0,10470.972003795174,0.0,0,0
2024-08-15,536.7922766972661,540.5629961238054,536.1866195717042,540.2797241210938,10470.972003795174,0.0,0,0.0,10470.972003795174,0.0,1,0
2024-08-16,538.6679083622046,542.1846909540823,538.5116347380534,541.4910888671875,-3.637978807091713e-12,19.419216770482713,1,10515.332833996632,10515.332833996628,0.0042365532240347115,0,1
2024-08-19,541.9012465320536,546.6683959960938,541.0513709978661,546.6683959960938,10512.777107650583,0.0,0,0.0,10512.777107650583,-0.00024304759406024168,0,0
2024-08-20,546.2191462607274,547.8700657821756,544.4412283435015,545.779541015625,10512.777107650583,0.0,0,0.0,10512.777107650583,0.0,0,0
2024-08-21,546.8248322343893,549.1106842316043,541.9013486274712,547.6551513671875,10512.777107650583,0.0,0,0.0,10512.777107650583,0.0,0,0
2024-08-22,549.5503421956289,550.1559994238155,542.1456191373768,543.35693359375,10512.777107650583,0.0,0,0.0,10512.777107650583,0.0,0,0
2024-08-23,546.5904001832064,550.0680696349215,544.4021520897437,549.1302490234375,10512.777107650583,0.0,0,0.0,10512.777107650583,0.0,0,0
2024-08-26,550.1559102385648,550.8690092024209,546.1214157161334,547.8211669921875,10512.777107650583,0.0,0,0.0,10512.777107650583,0.0,0,0
2024-08-27,546.5512279111676,549.0618012606642,545.4083020191189,548.5733642578125,10512.777107650583,0.0,0,0.0,10512.777107650583,0.0,0,0
2024-08-28,548.2315309438809,548.661357929549,542.204174863817,545.3887939453125,10512.777107650583,0.0,0,0.0,10512.777107650583,0.0,1,0
2024-08-29,547.352316743397,550.644377643334,544.2946960843145,545.4376220703125,-3.637978807091713e-12,19.18740797948647,1,10465.53418202404,10465.534182024036,-0.0044938578210858005,0,1
2024-08-30,547.8016709409602,551.1523417216108,544.2556134288437,550.6443481445312,10500.385885759946,0.0,0,0.0,10500.385885759946,0.0033301409301946805,0,0
2024-09-03,547.5086116923438,547.8407751289367,536.8021094517958,539.3126831054688,10500.385885759946,0.0,0,0.0,10500.385885759946,0.0,0,0
2024-09-04,537.4761456891545,541.6083040829072,536.7532683896355,538.2088012695312,10500.385885759946,0.0,0,0.0,10500.385885759946,0.0,0,0
2024-09-05,538.1500854338868,540.9927622926045,534.4476951362813,536.899658203125,10500.385885759946,0.0,0,0.0,10500.385885759946,0.0,0,0
2024-09-06,537.2222417910504,538.8438268549829,526.9650618918539,527.86376953125,10500.385885759946,0.0,0,0.0,10500.385885759946,0.0,0,0
2024-09-09,532.0544335310877,535.043665505135,530.1299607989381,533.773681640625,10500.385885759946,0.0,0,0.0,10500.385885759946,0.0,0,0
2024-09-10,535.6786451567546,536.4504138231891,530.8138314182086,536.0986938476562,10500.385885759946,0.0,0,0.0,10500.385885759946,0.0,0,0
2024-09-11,536.0108196239122,542.5167747623394,527.4729497044474,541.5985107421875,10500.385885759946,0.0,0,0.0,10500.385885759946,0.0,0,0
2024-09-12,542.1748597619055,546.4633510224045,539.9573366553728,546.1605224609375,10500.385885759946,0.0,0,0.0,10500.385885759946,0.0,0,0
2024-09-13,546.7662020730168,550.0094311099382,546.5122052774053,549.0130004882812,10500.385885759946,0.0,0,0.0,10500.385885759946,0.0,0,0
2024-09-16,548.7492552395013,550.0875680057417,546.9518402590558,549.8238525390625,10500.385885759946,0.0,0,0.0,10500.385885759946,0.0,0,0
2024-09-17,552.0315464267048,553.4773606816602,547.8212213158272,550.0485229492188,10500.385885759946,0.0,0,0.0,10500.385885759946,0.0,0,0
2024-09-18,550.702966140304,555.5385046014119,547.8602888957543,548.4171142578125,10500.385885759946,0.0,0,0.0,10500.385885759946,0.0,1,0
2024-09-19,557.8049085738365,559.6316584337985,554.9426745171918,557.7755737304688,1.8189894035458565e-12,18.805667014900678,1,10489.341708620377,10489.341708620379,-0.0010517877399671693,0,1
2024-09-20,556.4096197933483,557.8500005367814,553.7933228326182,556.8113403320312,10453.192995600984,0.0,0,0.0,10453.192995600984,-0.0034462327592671427,0,0
2024-09-23,557.8794446150124,558.8495067502496,556.6643550711399,558.2027587890625,10453.192995600984,0.0,0,0.0,10453.192995600984,0.0,0,0
2024-09-24,558.9964258828836,559.8587165873663,556.1743944512203,559.7999267578125,10453.192995600984,0.0,0,0.0,10453.192995600984,0.0,0,0
2024-09-25,559.6432009533316,560.378103761662,557.4580492681129,558.5653076171875,10453.192995600984,0.0,0,0.0,10453.192995600984,0.0,0,0
2024-09-26,562.8179934718497,563.1413674659622,558.428192996937,560.7798461914062,10453.192995600984,0.0,0,0.0,10453.192995600984,0.0,0,0
2024-09-27,561.8478858705382,562.6611352170194,558.9376397719122,559.9664916992188,10453.192995600984,0.0,0,0.0,10453.192995600984,0.0,1,0
2024-09-30,558.9376557740085,562.8179640810873,556.6447925339722,562.21044921875,-1.8189894035458565e-12,18.683206488952404,1,10503.893913000597,10503.893913000595,0.004850280428281284,0,1
2024-10-01,561.8576982708267,562.5043864049716,554.6066335561335,557.1738891601562,10486.808715133018,0.0,0,0.0,10486.808715133018,-0.0016265584943151445,0,0
2024-10-02,556.282242548741,558.4281611024765,553.8913563966638,557.4090576171875,10486.808715133018,0.0,0,0.0,10486.808715133018,0.0,0,0
2024-10-03,555.9392527365582,558.3301388916863,554.106899883147,556.3900146484375,10486.808715133018,0.0,0,0.0,10486.808715133018,0.0,0,0
2024-10-04,560.8287828388663,561.8184614824812,556.6643337627131,561.4461059570312,10486.808715133018,0.0,0,0.0,10486.808715133018,0.0,0,0
2024-10-07,559.7999688939893,560.4467168743025,555.22399069742,556.3704223632812,10486.808715133018,0.0,0,0.0,10486.808715133018,0.0,0,0
2024-10-08,558.9376197622599,562.230029540932,558.0655806170524,561.6322631835938,10486.808715133018,0.0,0,0.0,10486.808715133018,0.0,0,0
2024-10-09,561.6225357741174,566.0809942856702,561.0248291372598,565.5224609375,10486.808715133018,0.0,0,0.0,10486.808715133018,0.0,0,0
2024-10-10,564.1800368650188,565.953600014702,562.9257739624676,564.5327758789062,10486.808715133018,0.0,0,0.0,10486.808715133018,0.0,0,0
2024-10-11,564.4542980317323,568.6481717987969,564.3171018304082,567.9132690429688,10486.808715133018,0.0,0,0.0,10486.808715133018,0.0,0,0
2024-10-14,569.5202272995722,573.4887501402064,569.0401003876937,572.557861328125,10486.808715133018,0.0,0,0.0,10486.808715133018,0.0,0,0
2024-10-15,572.8224884018784,573.1262458468478,566.8942243784207,568.1093139648438,10486.808715133018,0.0,0,0.0,10486.808715133018,0.0,0,0
2024-10-16,568.1093193754714,571.097912292803,567.3058184280349,570.5785522460938,10486.808715133018,0.0,0,0.0,10486.808715133018,0.0,0,0
2024-10-17,574.1159000748407,574.3216944108202,570.441385688738,570.6275634765625,10486.808715133018,0.0,0,0.0,10486.808715133018,0.0,0,0
2024-10-18,572.3128360166068,573.6062719503354,570.8528388827377,572.8223876953125,10486.808715133018,0.0,0,0.0,10486.808715133018,0.0,0,0
2024-10-21,572.0973176864316,573.0771881011084,568.912738838732,571.8817749023438,10486.808715133018,0.0,0,0.0,10486.808715133018,0.0,1,0
2024-10-22,569.3536780068462,572.7342428128154,568.697181591541,571.5780029296875,0.0,18.40039007556621,1,10517.258212519377,10517.258212519377,0.002903599961961545,0,1
