Date,Open,High,Low,Close,Volume,return_1d,return_5d,return_20d,sma_10,sma_50,distance_sma10,distance_sma50,volatility_10d,volatility_20d,volume_change,volume_ratio,daily_range,target
2015-03-30,171.73131157884472,173.08372670196508,171.71472669332005,172.7850341796875,96180400,0.012199609892089791,-0.008333277869225442,-0.013257486637073934,172.52615051269532,171.22640991210938,0.0015005474023668253,0.009102709496614292,0.00856933236606784,0.00903565140296656,-0.1913468248429867,0.7586213451322729,0.007923139959108622,0
2015-03-31,171.96367717248643,172.66063503633413,171.2169519772045,171.2750244140625,126768700,-0.008739239325870507,-0.011445105897283314,-0.017850002301227685,172.47588653564452,171.32093017578126,-0.006962492819735933,-0.00026795185895645,0.008998802928930284,0.00918765990965412,0.3180304926991362,0.9934439238373268,0.008429034321078119,0
2015-04-01,171.2417760098176,171.2666659960578,169.6819360176087,170.66928100585938,137303600,-0.003536670978593559,-0.00029182409004735455,-0.017180347828211096,172.1585433959961,171.39623199462892,-0.008650528523067025,-0.004241347550699492,0.007920471441365432,0.00917585556834129,0.08310332124570174,1.066472091747439,0.009285384980292369,1
2015-04-02,170.60293450290862,171.73132717172223,170.4203994638197,171.28329467773438,86900900,0.003597681247944795,0.005699628324062678,-0.014722605792561683,171.98190307617188,171.4669631958008,-0.0040621041280609615,-0.0010711598003673162,0.008025360708228877,0.00922039773349118,-0.36708942809948175,0.6723629688749848,0.0076535642916549605,1
2015-04-06,170.39547128941044,172.95094860378316,170.26272892181655,172.43653869628906,114368200,0.0067329626086682914,0.010158073169770132,0.006060864504691343,171.76783599853516,171.51086853027343,0.0038930612001166764,0.005397151643787845,0.007763608863889133,0.008796988042521046,0.31607612809533614,0.9108720707947574,0.015589617503871103,0
2015-04-07,172.4614980599821,173.20822323643148,171.947087945549,171.9802703857422,81236300,-0.002646007128167316,-0.004657601266023992,-0.0007426009207152084,171.5421630859375,171.56431579589844,0.002553933633127947,0.002424481967092662,0.00777414585006766,0.008773389985450632,-0.2896950376066074,0.6492158128332013,0.007333023073250415,1
2015-04-08,172.20422448381984,173.00072933374554,171.81426450055042,172.5609893798828,89351900,0.0033766605485507917,0.007508187315807602,0.019164309124912293,171.47246398925782,171.6214471435547,0.006348106076630389,0.005474503635563899,0.0077360863176425395,0.007919148764753262,0.09990115256357068,0.7339482623887689,0.006875626046528889,1
2015-04-09,172.3950959634002,173.5566711080269,171.90557591389464,173.32435607910156,85548900,0.004423750130096105,0.01555684220144471,0.02607585672569268,171.7329895019531,171.73861541748047,0.009266516478654507,0.009233454326892598,0.005975998249512899,0.007914309652406876,-0.04256204960386967,0.7098811877614246,0.009526042568297456,1
2015-04-10,173.57327279212356,174.31170543599447,173.37415285413942,174.2702178955078,72722900,0.005457177731989171,0.017438496984736762,0.018723106373371934,172.12875366210938,171.91765411376954,0.012441060472686338,0.01368424780960198,0.005919524201836859,0.007520886404905878,-0.149925948784847,0.608824531200992,0.005379878404795474,0
2015-04-13,174.12917502382024,174.75975527148466,173.43222990187343,173.4820098876953,74436600,-0.0045229071113293,0.006062933061116604,0.020372690853016406,172.40670166015624,172.05036743164064,0.006237044251671264,0.008321065961242491,0.00630246630235545,0.0074493396730411525,0.023564791833109,0.6469972489192245,0.007652236508388502,1
2015-04-14,173.28291138587718,173.99645414479616,172.66063616566487,173.8139190673828,75099900,0.0019132195891802262,0.01066197115243428,0.008846282196800725,172.50959014892578,172.23167938232422,0.007560906714409343,0.009186693706599192,0.005113824510803196,0.006869726261206674,0.008910938973569538,0.6705386231430865,0.0076853337540443625,1
2015-04-15,174.27850309836572,175.09989806919253,174.19552802686758,174.59378051757812,99529300,0.004486760636775999,0.011780131448019482,0.016393961033152493,172.84146575927736,172.38778381347657,0.010138277586359212,0.012796711317365927,0.004022213723527788,0.006875882174182136,0.32529204433028536,0.8866728296785995,0.005179852567737394,0
2015-04-16,174.26189611739576,175.05010861308017,174.0627635527124,174.5439910888672,68934900,-0.00028517298017916026,0.007036720270340968,0.004033983805431962,173.22893676757812,172.49465270996095,0.0075914240762990914,0.011880590770266153,0.0036450941526660935,0.0063529493242667125,-0.3073908889141188,0.6612039924942903,0.005656711836416508,0
2015-04-17,173.35757112990004,173.5981786303334,171.75624307452983,172.53616333007812,191113200,-0.01150327631597925,-0.00995037813328159,-0.0029675552873053013,173.3542236328125,172.57425201416015,-0.0047190099300212784,-0.00022070896230164117,0.005619568390312163,0.006801732916468697,1.7723721946358086,1.770937093218201,0.010675649210303586,1
2015-04-20,173.4571243470922,174.4444696253035,173.37416192199962,174.1125946044922,92189500,0.00913681656058496,0.003634870942555324,-0.0026613718340872117,173.5218292236328,172.65134887695314,0.0034045594349860764,0.008463563922575856,0.005946175896374272,0.006823514924272463,-0.5176183539389221,0.8895153514113667,0.0061472158618688915,0
2015-04-21,174.79293925483387,174.95058431814448,173.60647404818283,173.90516662597656,72559800,-0.001191343905860509,0.0005249726781568764,-0.0019044915068103796,173.71431884765624,172.73371215820313,0.0010986300932838144,0.006781851979771769,0.005864748753363197,0.006814875241093426,-0.2129277195342203,0.6998511076167757,0.007728984112659906,1
2015-04-22,174.24531243943684,174.94227014118775,173.3243448273341,174.75973510742188,78264600,0.004913991332317735,0.0009505183366314007,0.008667737888536253,173.93419342041017,172.84836517333986,0.004746287494008294,0.01105807354420274,0.005949741602850946,0.006770596232172874,0.07862204691854169,0.7547076656039247,0.00925799820455859,1
2015-04-23,174.3615033079398,175.84667385227195,174.2453457787927,175.1995086669922,102585900,0.0025164467049574313,0.003755600946418358,0.02624432585372838,174.12170867919923,172.93580078125,0.0061899231059046045,0.01308987425111341,0.005867876291402785,0.005768639041558702,0.31075735389946413,1.017161405396664,0.009140026051802107,1
2015-04-24,175.6143384293135,175.87154345258304,175.15800081050318,175.6060333251953,61327400,0.002320352729845876,0.0177926177090435,0.031080834700744298,174.25529022216796,173.02938446044922,0.007751518483629427,0.014891394734950714,0.00568974643478669,0.005705669894002798,-0.4021849006539885,0.6370480271786826,0.004063315072771373,0
2015-04-27,176.17021507638887,176.29466502117256,174.68504488080637,174.87588500976562,79358100,-0.004157877161757639,0.004383889672124441,0.024448115120538683,174.394677734375,173.07548919677734,0.0027593002357764185,0.010402373099412943,0.005653008207025748,0.005842019271749453,0.29400724635317976,0.84164704172966,0.009204357366233217,1
2015-04-28,174.85102087644302,175.48158845695426,173.6811405816105,175.4318084716797,86863500,0.003178960105808759,0.008778588211737937,0.015318307540684861,174.55646667480468,173.11850616455078,0.005014662667901959,0.013362536209329923,0.00569434952164356,0.005270351594567333,0.09457635704483858,0.9258210695317859,0.010262949980558479,0
2015-04-29,174.54405651764822,175.3073793114101,173.90519637105058,174.7100067138672,125684900,-0.004114429213839088,-0.0002845529236131794,0.02005536015280618,174.5680892944336,173.14163482666015,0.0008129631252034031,0.00905831742190255,0.005748692413946989,0.004920872061074676,0.44692419715991183,1.3403670711481825,0.008025773490215478,0
2015-04-30,174.1374314558223,174.52739144939122,172.2623014458399,172.95925903320312,161304900,-0.01002087810305774,-0.012786848837842202,0.013417634467359996,174.40961608886718,173.12941833496095,-0.008315809002899521,-0.0009828445297991317,0.006581719995653937,0.005423747670028566,0.2834071555135105,1.6984991325597762,0.013096089889680184,1
2015-05-01,173.73921654071185,174.87591442186115,173.63965656814003,174.8344268798828,103399700,0.010841673681775577,-0.004393963183961902,0.020732507561988633,174.63944244384766,173.15718322753906,0.0011164971286361514,0.009686249343405784,0.00636856085452933,0.005853642041020651,-0.35897979540609115,1.0793961877787361,0.007071020712473744,1
2015-05-04,175.25754698417074,175.9130171469318,175.14969458110048,175.3322296142578,70927200,0.002847280957525733,0.0026095342103156227,0.01679279194457095,174.76140594482422,173.1740881347656,0.0032663027992221316,0.012462265589137766,0.005798301056044821,0.005717751650380143,-0.3140482999467117,0.7575914072305892,0.004353578161360722,0
2015-05-05,175.09162144791608,175.44839909533542,173.183308572984,173.32435607910156,113326200,-0.011451822289454183,-0.01201294343903625,0.007815348181187787,174.7033248901367,173.15133117675782,-0.007893203016613004,0.000999269836205352,0.0069635548237527815,0.0063094385425730105,0.5977819510709572,1.1900704284255432,0.01306850677880306,0
2015-05-06,173.8719263269991,174.17891126928984,171.54876384368936,172.61077880859375,135060200,-0.004117005172557198,-0.012015498967448801,0.0002885323553709629,174.4884292602539,173.10439086914062,-0.010760888040659555,-0.0028515282487548976,0.0067939488590735,0.006346280672466008,0.19178265926149463,1.3850640557847926,0.015237446025992538,1
2015-05-07,172.5112411819484,173.722608883763,172.17936621005825,173.29945373535156,88244900,0.003989756210540429,0.00196690656545373,-0.0001436748089728157,174.29842376708984,173.0741973876953,-0.005731377313389685,0.0013015016163944182,0.006899038168700761,0.00633120348216601,-0.34662543073385055,0.903716337309164,0.008905063694323381,1
2015-05-08,174.96719142130206,175.7802941151666,174.8842163328538,175.58116149902344,155877300,0.01316627210583321,0.004271095987597784,0.007522476412473722,174.29593658447266,173.09376739501954,0.00737380882042471,0.014370211830489366,0.008217524441957492,0.006890167574988434,0.766417096058809,1.5311450192722516,0.005103496153360309,0
2015-05-11,175.53966651686653,175.80516398110535,174.66847882878935,174.74314880371094,75708100,-0.0047727938929095215,-0.0033597976358533677,0.0072695659730483975,174.28266296386718,173.10847259521483,0.002642178126112338,0.009443074530029127,0.008254447240474002,0.006899779196084639,-0.514309652527982,0.743198242627283,0.00650489109357211,0
2015-05-12,173.91344347223256,174.7597411434483,173.0920357919156,174.22042846679688,119727600,-0.002991363841687633,0.005169916150078446,0.002338762059996391,174.1615249633789,173.09075103759767,0.00033821191810523565,0.00652650371222796,0.008217185650529318,0.006929692907126476,0.5814371249575674,1.1501281083764587,0.009572386925053031,1
2015-05-13,174.6269635497374,175.24923856234108,174.0212860823308,174.25360107421875,94667900,0.0001904059570614347,0.009517495239661278,-0.0019484052773868221,174.11588439941406,173.08806610107422,0.0007909483691261876,0.006733768534128215,0.008128525063775075,0.006854020042044348,-0.20930595785767026,0.9115278429452852,0.007046927423251779,1
2015-05-14,175.26585334388207,176.1619309693813,174.99205079218353,176.07066345214844,95934000,0.010427689107875393,0.01599087392986731,0.008746633749791899,174.4270248413086,173.1364254760742,0.009423073129494641,0.016947548547372016,0.00796270811940486,0.0072442447256200635,0.01337412153433215,0.9118660208811749,0.006644378763959803,1
2015-05-15,176.26150512695312,176.40255263581574,175.78027751189376,176.26150512695312,76510100,0.0010838925182816705,0.0038748099290450977,0.02159165780073624,174.56973266601562,173.18480133056642,0.00969109842296767,0.017765437687075503,0.0073040010834947615,0.006674534579904423,-0.2024714908166031,0.7691305518743248,0.0035304085453813864,1
2015-05-18,176.0955698911435,177.0580124734228,176.02919235784495,176.80911254882812,74549700,0.003106789661648346,0.011822859775966865,0.015487207863746244,174.71742095947266,173.2930291748047,0.01197185476908258,0.020289814257194783,0.007312392430914133,0.006423372415456252,-0.025622760916532594,0.7561273950469652,0.00581881838976892,0
2015-05-19,176.92523439359277,177.19903691566,176.46889685681396,176.75099182128906,72114600,-0.00032872020396013113,0.01452506676032228,0.016364236040399494,175.0600845336914,173.38588745117187,0.00965901103099398,0.019408179175279594,0.005950057954677072,0.006412266570865924,-0.032664115348552736,0.7315943376931991,0.0041308965303248945,0
2015-05-20,176.85058157999936,177.37329672479893,176.31128154758866,176.62657165527344,76857500,-0.0007039290967114642,0.013617914157446842,0.010682303602165932,175.46166381835937,173.53209564208984,0.006639101736320097,0.017832297833629385,0.00565218317790749,0.006346727585615248,0.06576892889927977,0.7802674243946678,0.006012771279301238,1
2015-05-21,176.48553362894427,177.34841625919387,176.319583462163,177.1409912109375,64764600,0.002912469799097206,0.006078967034050864,0.011081552446791099,175.84581756591797,173.69652282714844,0.007365393518865115,0.019830381908201966,0.0056269644194315354,0.006353797684488513,-0.15734183391341117,0.6703686827983979,0.005807988258379735,0
2015-05-22,176.75935513790995,177.17420530855492,176.65150270249356,176.71788024902344,57433500,-0.002388554783518293,0.002589193379130661,0.006331484760373485,175.95948944091796,173.80953430175782,0.004310030737842752,0.016732948275532067,0.004240639451151883,0.006372754269981309,-0.11319609786827989,0.5956860252827015,0.00295783655465303,0
2015-05-26,176.228328472623,176.65148370371313,174.40299045014385,174.81784057617188,124308600,-0.010751824717307068,-0.011262270049041345,-0.00033191788330622085,175.96695861816406,173.9055255126953,-0.0065303057518070196,0.005246038392322294,0.005363561738297855,0.006775281049673053,1.1643918618924496,1.2599280887260453,0.012861920992494828,1
2015-05-27,175.27411048324737,176.70948781950406,174.86755295924152,176.4771728515625,93214000,0.009491778813430773,-0.0015491792544135574,0.005958807521793119,176.19263305664063,173.98927307128906,0.0016149358232837585,0.014299156128171564,0.005991499668095679,0.00707149264352738,-0.25014037645022147,0.9417384335493433,0.010437241431852597,0
2015-05-28,176.1702721131509,176.38598964068927,175.58948441576126,176.27813720703125,74974600,-0.0011278265699476986,-0.0019727181758486534,0.008975619214143027,176.39508666992188,174.07928253173827,-0.0006629972812648433,0.012631340406013436,0.0060330803699567975,0.007004116164256793,-0.19567232389984335,0.7773798318341409,0.0045184572377943285,0
2015-05-29,176.2117246051281,176.2531994850872,174.91739437695398,175.18289184570312,124919600,-0.006213166185445984,-0.011053903175367807,0.012856396500132705,176.30630950927736,174.10608612060548,-0.006371965170736682,0.006184767856717732,0.00546473028350274,0.006751121630791528,0.666158939160729,1.3201404117335833,0.00762520297535546,1
2015-06-01,175.84665786635355,176.17853287368334,174.75144755376922,175.5396728515625,93338800,0.002036620140816181,-0.006667165743504011,0.004033793482585812,176.23412628173827,174.15588562011717,-0.00394051620323288,0.007945681689241146,0.005503423520230237,0.006325957656773039,-0.25280900675314366,0.9916688756567872,0.008129702515287615,0
2015-06-02,175.08329201026015,176.05403946034752,174.46101702993104,175.36538696289062,91531000,-0.0009928575451958466,0.0031320967294534707,0.0001891115438716895,176.08975372314453,174.17164916992186,-0.004113622427985075,0.006853800826127188,0.0053643867771450355,0.006300252436684854,-0.019368151293995606,0.9619335736056635,0.009084018562645915,1
2015-06-03,175.8964098715841,176.45230738355588,175.34051235961232,175.8300323486328,87820900,0.0026495843552098997,-0.0036669926907431094,0.014456573364609593,175.9976577758789,174.20350982666017,-0.0009524298752858762,0.009336910166684476,0.005475395744303532,0.005709208364699646,-0.040533808217980805,0.9354802715762367,0.00632312358186404,0
2015-06-04,175.12482989319332,175.78028749043622,174.02961953601317,174.34490966796875,151882800,-0.00844635390681947,-0.010966916088930523,0.010046480708472805,175.76949157714844,174.22524841308595,-0.008104830345682656,0.0006868192525062433,0.006025798748864216,0.005978514567195743,0.7294607547861613,1.6035092429444333,0.010041405612341141,0
2015-06-05,174.1955130192715,174.71822807219536,173.39070300390694,174.04617309570312,121704700,-0.0017134803237706109,-0.006488754341383962,0.004308838511931423,175.460009765625,174.29178985595703,-0.008057885507988027,-0.0014092273678346645,0.005842711882212188,0.005940040482007019,-0.19869333459746596,1.2626017336813082,0.007627430380548813,0
2015-06-08,173.93834636683118,174.08769898352278,172.90122113504552,172.97589111328125,89063300,-0.006149414051369928,-0.014605141371370811,-0.014837983548460998,175.08581085205077,174.34505615234374,-0.012050775151348114,-0.007853191075668398,0.006007414489443657,0.0052573729260920535,-0.2682016388849403,0.9571419720703511,0.006859209343227186,0
2015-06-09,172.9510040283203,173.49031675404825,172.32043643447227,172.9510040283203,105034700,-0.00014387603266996507,-0.013767727921595085,-0.010255880059731215,174.8991271972656,174.39002563476564,-0.011138552834217719,-0.008251742616628421,0.0051959493817131525,0.005171403993408765,0.17932638920857413,1.1112710460086148,0.006764229708573509,1
2015-06-10,173.71429518187028,175.40689037129914,173.65622276176234,175.0252227783203,134551300,0.011993100367664544,-0.004577201969210409,0.004619402664807648,174.7539321899414,174.4348294067383,0.0015524147867760352,0.00338460715437372,0.005786989621885543,0.005834773458730052,0.2810176065624026,1.4124814282269536,0.010002373267961088,1
2015-06-11,175.46496915471943,175.971086709297,175.2326541454266,175.5894317626953,73876400,0.0032235867232095483,0.007138276059201809,0.007666014821166245,174.6850616455078,174.52111755371095,0.005177146280674894,0.006121403667126879,0.005922511133767045,0.005872532980811595,-0.4509425029709858,0.7840904248479623,0.0042054499320230325,0
2015-06-12,174.76801536778927,175.4649603607381,173.97149776140645,174.24530029296875,135382400,-0.007654967934192736,0.0011441055768353081,-0.010367219180018483,174.59130249023437,174.5926379394531,-0.001981783699018913,-0.001989417483942324,0.0060954382627734895,0.005634306071886012,0.8325527502693688,1.4074235441733485,0.008571035183276706,0
2015-06-15,173.1086361141157,173.78069119959363,172.40338593342784,173.49859619140625,124384200,-0.004285361500752205,0.003021837753000467,-0.01567505584135842,174.38719482421874,174.63694396972656,-0.0050955497833897745,-0.006518367491117116,0.006128591094503286,0.005682283616225963,-0.08123803389510009,1.2616903767455938,0.007938423113500744,1
2015-06-16,173.3492325606859,174.52741782155277,173.17500263268036,174.44444274902344,85308200,0.005451609283188219,0.008635039322804738,-0.013374139860306444,174.29510040283202,174.67710205078126,0.0008568361694978321,-0.0013319393270572188,0.006476160767402647,0.005789749880022775,-0.3141556564258161,0.8606272481788714,0.007752698610285678,1
2015-06-17,174.7265625,175.33225276281615,173.70603479640596,174.7265625,126708600,0.0016172469958384283,-0.001706384220396484,-0.011453566966888262,174.18475341796875,174.7320278930664,0.0031105425210846693,-3.127871365260493e-05,0.006428293383206705,0.005811867488012561,0.48530387465683256,1.2440342322809685,0.009307216619740887,1
2015-06-18,175.32394929798113,177.00823971096892,174.75975923225266,176.54360961914062,165867900,0.010399375419181789,0.005434141718362984,-0.0004697030314030348,174.40462341308594,174.81168029785155,0.012264504026297418,0.00990740045709848,0.0066350765795189,0.006306623202719019,0.30905005658652995,1.5603239046539434,0.012736119328062515,0
2015-06-19,176.30179312772805,176.37682630299184,175.38467857961558,175.75985717773438,130478700,-0.0044394268537787385,0.008692096040576747,-0.007796806508542642,174.57599182128905,174.8603903198242,0.006781375515009236,0.00514391427506844,0.006824727191435736,0.006341808113690502,-0.21335773829656013,1.1906163024626237,0.005644905152448828,1
2015-06-22,176.67703289958004,177.24396738249402,176.45192057404458,176.6603546142578,70696000,0.005123453392504862,0.01822353893494011,-0.0003255224354465902,174.9444381713867,174.90819305419922,0.00980835093019694,0.010017607119842786,0.006432092595935006,0.006437829135590309,-0.4581797642067249,0.6412199796040601,0.004483444008582996,1
2015-06-23,176.8687332929665,177.1188566072924,176.39351044536755,176.7853546142578,68476800,0.0007075724503833314,0.01341924012221063,0.011254652451954117,175.32787322998047,174.97425994873046,0.008312890343257218,0.010350634807988479,0.006404245350449127,0.005919293058283262,-0.031390743464976834,0.6372261796621641,0.004102976536192933,0
2015-06-24,176.5185779533559,176.89375658989982,175.47640800639996,175.5014190673828,92307300,-0.007262680495658258,0.004434681002682739,-0.005529065138642042,175.37549285888673,175.00800994873046,0.0007180376598991955,0.0028193516330874413,0.006020453165332075,0.005774958823549406,0.3480083765596522,0.8593487656938609,0.008075995003525729,0
2015-06-25,176.0017177216483,176.126773063504,174.89284704391002,174.96788024902344,97107400,-0.0030400826454544116,-0.008925439858834427,-0.007432895416117136,175.31333770751954,175.01549194335936,-0.001970514411587132,-0.00027204274208669776,0.006006924953723677,0.005805807102017115,0.05200130433887673,0.8948172283881478,0.007052300215546945,0
2015-06-26,175.32635352834328,175.56814411418458,174.38424041488037,174.93450927734375,104174800,-0.00019072627291472077,-0.0046958839956042775,-0.0014178471752718247,175.38225860595702,175.02330230712892,-0.0025529910047472626,-0.0005073211887486329,0.005433081543706399,0.00563989413568997,0.07277921147101041,0.969204857877127,0.0067676966894349684,0
2015-06-29,173.45878205663925,174.9428311592116,171.19101905728778,171.26605224609375,202621300,-0.02097045943881759,-0.030534877958003914,-0.02434561108634714,175.15900421142578,174.99790008544923,-0.022225246043492186,-0.021325100687112686,0.008646388337497804,0.007294322601454973,0.9450126134151446,1.79391952655419,0.02190633842912908,1
2015-06-30,172.80010020136746,172.8501350423014,171.14930666095873,171.62454223632812,182925100,0.002093176000339314,-0.029192533449337366,-0.02133171654537569,174.87701416015625,174.94813903808594,-0.01859862452162775,-0.018997611635264477,0.008418944893882466,0.007331618395573565,-0.09720695701784565,1.5565624312874962,0.009910169951105293,1
2015-07-01,173.19198460957617,173.44210796677788,172.21651496611176,173.00022888183594,135979900,0.008015675541400702,-0.014251680692032198,-0.01609397114359845,174.70438079833986,174.9300402832031,-0.009754488746741896,-0.011031903944244803,0.008918621747405944,0.007568564480086064,-0.25663618606741234,1.1338594718652468,0.007084343232304264,0
2015-07-02,173.47547496516904,173.64221963939704,172.4249593461065,172.84182739257812,104373700,-0.0009156143334700939,-0.012151103696400711,-0.008621314371914712,174.3342025756836,174.89168212890624,-0.008560426818470135,-0.011720710278360968,0.00798694195073951,0.007351491975249675,-0.23243288162441655,0.8879004018123687,0.007042625686465091,0
2015-07-06,171.55783748282298,173.12525230369525,171.35773628956693,172.34988403320312,117975400,-0.0028462054978025675,-0.01477481632879496,-0.009746201437978552,173.99320526123046,174.83468963623048,-0.009444743693065916,-0.014212314548087468,0.007950630475855387,0.007366434486190768,0.13031731173657723,1.005203695456222,0.010255394275680554,1
2015-07-07,172.5499731339721,173.55878636499753,170.17382092755489,173.43373107910156,173820200,0.006288643894240442,0.012656792193078914,0.002646842648843295,173.67054290771483,174.7912435913086,-0.0013635693460065657,-0.007766478939763788,0.008073059261912787,0.007386168961945349,0.4733597004121197,1.4294128702847964,0.019517341963304662,0
2015-07-08,172.09979321197,172.38326041458043,170.29058751747044,170.52403259277344,164020100,-0.01677700449747599,-0.006412309272407435,-0.014032710877755039,173.0444107055664,174.70420654296876,-0.014564920661213177,-0.023927151113944167,0.009271211074904799,0.008301652546464628,-0.05638067382272027,1.3168827728964303,0.012272011547530553,1
2015-07-09,172.61671425266942,172.87518312654962,170.72414249051633,170.83251953125,144113100,0.0018090525645335642,-0.01253009527557647,-0.023954851652327913,172.57752075195313,174.61222076416016,-0.010111405083928826,-0.021646258299499066,0.009312446971273732,0.007779753592627276,-0.12136927120517549,1.1526293215921395,0.012591517364115219,1
2015-07-10,172.82513914137888,173.40041904782046,170.87419984963972,172.98355102539062,129456900,0.012591463850342377,0.0008199614349748696,-0.014840760694678212,172.37908782958985,174.57769165039062,0.0035065923796877563,-0.009131410834509301,0.010479161436144597,0.008322102201582644,-0.10169929034903835,1.0128942507133698,0.014603811652646329,1
2015-07-13,174.24243312624253,175.00112296472085,174.20074379578168,174.8927459716797,106069400,0.011036858331164856,0.014754068172083468,0.0037157138678767243,172.37491149902343,174.61636138916015,0.01460673395426526,0.0015828103410284733,0.011165253844730256,0.008548119415416344,-0.1806585821226987,0.8395335722327865,0.004576400035875578,1
2015-07-14,174.85110984533196,175.95998021965312,174.79274222056702,175.6514892578125,81709600,0.00433833480009338,0.012787352061862878,0.012408705970341938,172.8134552001953,174.63270263671876,0.01642252945136402,0.00583388223231629,0.008401887843555313,0.008526352015532198,-0.22965907226777937,0.6578368550172322,0.006645192728043904,0
2015-07-15,175.69322970001156,176.15178716438473,175.11794967396202,175.5931854248047,97914100,-0.00033192905596279854,0.029726911538251244,0.00658514916083619,173.21031951904297,174.63792175292969,0.013757066625003977,0.005469967016822785,0.008451820086197468,0.00845274376122308,0.19831819027384778,0.7843178876867127,0.005887685720385992,1
2015-07-16,176.64359271808092,177.00210571289062,176.40181494346828,177.00210571289062,106683300,0.008023775436827973,0.03611482286024614,0.013023453219315861,173.61050720214843,174.71147674560547,0.01953567537702705,0.013110924422100156,0.008452426855306816,0.008622489976220985,0.08956013485289649,0.8614708424799871,0.0033914329267701257,1
2015-07-17,176.99376406880003,177.2105435146903,176.58524167640402,177.1521759033203,89030000,0.0008478440966861456,0.024098388853850183,0.0034471159023685694,174.04154205322266,174.8023046875,0.017872938916769776,0.013443021932812993,0.008395584910020532,0.008315016613459344,-0.16547388391622686,0.7419373481702469,0.003529744046878266,1
2015-07-20,177.3773278105306,177.7358281715561,176.92711598383323,177.24392700195312,70446800,0.0005179225045639502,0.013443559463890864,0.008443735947725628,174.53094635009765,174.88119415283202,0.015544410367279049,0.013510502719098927,0.008223276526701052,0.008242853763391355,-0.20872964169381103,0.6021348251797982,0.004562707458597235,0
2015-07-21,177.11054402998832,177.36901289331283,176.2434641305146,176.54360961914062,77965000,-0.003951150229281386,0.00507892284373801,-0.0006608443381205253,174.84193420410156,174.90044311523437,0.009732650366659934,0.00939486758660557,0.008381388204813925,0.008221964372030502,0.10672166798208016,0.6643318835591897,0.006375471563237978,0
