Date,Open,High,Low,Close,Volume
2015-01-02,141.77581779656805,142.23610459606792,140.45051489027082,141.21237182617188,4997200
2015-01-05,140.5140106790269,140.63305726400762,138.45066974172468,138.75222778320312,6700200
2015-01-06,138.95864733862985,139.30781936382485,136.75245169894632,137.60159301757812,10131400
2015-01-07,138.7602352411031,139.50620514691116,138.27614130209864,139.3474884033203,5547000
2015-01-08,140.67281105376608,142.02193383047688,140.6331409444735,141.8632049560547,7166700
2015-01-09,142.03771488920307,142.10120398039325,140.1727727863793,140.6409912109375,6646600
2015-01-12,140.81551665537057,140.96630166204483,139.24420174603435,139.8632049560547,4305300
2015-01-13,141.03792049116035,142.0775295967394,138.6412565279784,139.6570587158203,9913500
2015-01-14,137.64129040136862,138.6570922995156,136.83181910120612,138.13331604003906,11090600
2015-01-15,138.67289222056314,138.94271180415896,137.14124649616164,137.3396453857422,9293700
2015-01-16,137.06802244827404,138.97427732059953,136.71058905499922,138.73599243164062,8721900
2015-01-20,139.18075224199347,139.48258050618924,137.520721028257,138.91864013671875,7224100
2015-01-21,138.4023095766715,139.5937211368724,137.93369060504546,139.27601623535156,6259300
2015-01-22,139.72884816654928,141.49213953038435,138.608917574986,141.31739807128906,9565100
2015-01-23,141.1505864441765,141.23795716092707,140.10213784316957,140.11802673339844,4795300
2015-01-26,139.91944838444263,140.35630193809786,139.29991502459384,140.1894989013672,3730400
2015-01-27,137.80663099396875,138.7994741567495,137.08383826274414,137.87811279296875,11565100
2015-01-28,138.64074470554937,138.68839928050508,136.28968467708125,136.3929443359375,9673200
2015-01-29,136.74226854854004,138.25933539413245,135.8685619569255,138.12429809570312,9615200
2015-01-30,137.56838659767612,138.16409267022928,136.0354421217481,136.17840576171875,11138500
2015-02-02,136.57549897746748,137.75102185365577,135.10609841214887,137.6239471435547,9437900
2015-02-03,138.30710191590623,140.1100973392004,138.28327463680887,140.05450439453125,7543400
2015-02-04,139.63351590427465,141.03938573043467,139.61762701435234,140.2133331298828,5935900
2015-02-05,140.80906221941638,141.88927663660985,140.65814803971176,141.8177947998047,6037800
2015-02-06,142.03222189334667,142.46112494163853,140.96788447782365,141.452392578125,7211900
2015-02-09,140.7295933905382,141.33324995285085,140.3324560183518,140.65811157226562,3723100
2015-02-10,141.51597540948126,141.9766563642128,140.6978731283971,141.78602600097656,3572700
2015-02-11,141.45235117238255,142.2466257194155,141.11875731698882,141.93685913085938,5174500
2015-02-12,142.38969200780843,142.91390433133066,142.17523435019567,142.84242248535156,3742700
2015-02-13,142.96946668356637,143.39836975096145,142.7788363649064,143.23951721191406,3998200
2015-02-17,143.0171532081771,143.52548871858218,142.73916423261116,143.4222412109375,2850900
2015-02-18,143.11239649105207,143.50953380459546,142.9456056063785,143.34274291992188,2724800
2015-02-19,142.86624363385792,143.31103570486619,142.51676068673,143.04098510742188,2663500
2015-02-20,142.68257789323744,144.31528640609858,142.16489545994165,144.2675018310547,8914600
2015-02-23,143.92500865965738,144.09225463867188,143.61439683160688,144.09225463867188,2738600
2015-02-24,144.17977349028484,145.00010709076918,144.06827218981311,144.88064575195312,4228700
2015-02-25,144.8009976990831,145.08771706683615,144.6018873646082,144.92047119140625,2822900
2015-02-26,144.88871132809427,145.14357857352238,144.47455813064317,144.96038818359375,3045800
2015-02-27,144.89665592786957,144.90462812390143,144.275432274278,144.3072967529297,3161300
2015-03-02,144.45071177909605,145.49404907226562,144.45071177909605,145.49404907226562,3213100
2015-03-03,145.13553535239538,145.2629689127479,144.30724151557027,144.84881591796875,2825800
2015-03-04,144.48258217618428,144.48258217618428,143.46313713411465,143.98081970214844,3820200
2015-03-05,144.3551139136794,144.51439988469122,143.92504057667347,144.29139709472656,2410700
2015-03-06,143.4550858771122,143.86127895233574,141.87017455296328,142.085205078125,7297400
2015-03-09,142.1887262767616,143.51082232753166,142.1887262767616,143.20021057128906,3844900
2015-03-10,142.06937807213717,142.1729073048725,140.71541647130283,140.723388671875,6070100
2015-03-11,140.95426471270784,141.20115972338232,140.3569333696939,140.4525146484375,5584600
2015-03-12,141.1612983768995,142.578963300209,141.1294339107953,142.5391387939453,4024300
2015-03-13,142.0771855374035,142.16479458039706,140.38873360268974,141.4161376953125,6833900
2015-03-16,141.96569537233805,143.28779116034357,141.96569537233805,143.1842498779297,5550100
2015-03-17,142.3957728724105,142.53913866428277,141.6550880980584,142.16481018066406,5392900
2015-03-18,141.6949284510115,144.16389012770597,140.94627140004656,143.94088745117188,11294400
2015-03-19,143.50279430984992,143.6700523378708,142.80989423532841,143.08865356445312,6229200
2015-03-20,143.9751576757997,144.9405167805872,143.7437821663847,144.3740692138672,5999200
2015-03-23,144.44580172866407,145.00427518181033,144.27825360581605,144.28623962402344,3593900
2015-03-24,144.12671215575543,144.55754336940163,143.4246362325514,143.47250366210938,4692100
2015-03-25,143.56823566496465,143.73578383889645,141.1189255687497,141.1508331298828,8474700
2015-03-26,140.53653685744436,141.4540407441119,139.9860491340214,140.79981994628906,6604500
2015-03-27,140.68009777565376,141.19070388792707,140.3928810766369,141.06304931640625,3971800
2015-03-30,142.2597642045916,143.4166046890211,142.23583049740955,143.1214141845703,5399300
2015-03-31,142.42735419059218,142.87413308771772,141.55771793674575,141.67739868164062,4633800
2015-04-01,141.6453280088632,141.6453280088632,140.07362969693153,141.007080078125,7440500
2015-04-02,140.9753186748465,141.94068984084655,140.75990306074831,141.4779510498047,3223600
2015-04-06,140.67210551743898,142.9458929277123,140.48859752971853,142.483154296875,6284900
2015-04-07,142.62683816774856,143.27307292718697,142.34759521484375,142.34759521484375,6011600
2015-04-08,142.49111029729767,143.25701311720417,141.98050435942474,142.61077880859375,4738500
2015-04-09,142.539043887227,143.31293308309847,141.99651797855918,143.12942504882812,4483800
2015-04-10,143.34486188681439,143.95918902664317,142.9539242207755,143.90333557128906,3463600
2015-04-13,143.74378337033963,144.29428324529383,143.20126951745462,143.32093811035156,3358200
2015-04-14,143.2730682235248,144.03897155259818,142.65076720347247,143.7517547607422,4811400
2015-04-15,144.2702413287105,144.70904612993348,143.9670648889919,144.3101348876953,4377800
2015-04-16,144.1426550933369,144.81282337605873,143.95117322378323,144.33413696289062,3873900
