date,timestamp,model_action,market_price,position,position_size,cash,entry_date,entry_price,current_equity,realized_pnl,unrealized_pnl,cumulative_return,maximum_drawdown,trade_count,winning_trades,losing_trades,win_rate,time_in_market,transaction_cost,transaction_costs
2018-04-18,2018-04-18,1,238.3272247314453,1,0.09971468698918316,-3.552713678800501e-15,2018-04-17,238.15090942382807,23.764724615096778,13.759016961081016,0.005707654015761454,1.3764724615096777,-0.04097433923154026,251,102,23,0.816,0.553968253968254,0.0,1.96472187316648
2018-04-19,2018-04-19,0,237.00509643554688,0,0.0,23.62107256140877,,,23.62107256140877,13.62107256140877,0.0,1.362107256140877,-0.04097433923154026,252,102,24,0.8095238095238095,0.5530903328050714,0.011816444502955865,1.9765383176694358
2018-04-20,2018-04-20,0,234.99534606933597,0,0.0,23.62107256140877,,,23.62107256140877,13.62107256140877,0.0,1.362107256140877,-0.04097433923154026,252,102,24,0.8095238095238095,0.5522151898734177,0.0,1.9765383176694358
2018-04-23,2018-04-23,0,234.96018981933597,0,0.0,23.62107256140877,,,23.62107256140877,13.62107256140877,0.0,1.362107256140877,-0.04097433923154026,252,102,24,0.8095238095238095,0.5513428120063191,0.0,1.9765383176694358
2018-04-24,2018-04-24,0,231.79586791992188,0,0.0,23.62107256140877,,,23.62107256140877,13.62107256140877,0.0,1.362107256140877,-0.04097433923154026,252,102,24,0.8095238095238095,0.5504731861198738,0.0,1.9765383176694358
2018-04-25,2018-04-25,1,232.36880493164065,1,0.10160257068237077,0.0,2018-04-25,232.36880493164065,23.609267927445046,13.62107256140877,-0.011804633963722524,1.3609267927445048,-0.04097433923154026,253,102,24,0.8095238095238095,0.5511811023622047,0.011804633963722524,1.9883429516331583
2018-04-26,2018-04-26,0,234.7310485839844,0,0.0,23.837353316123732,,,23.837353316123732,13.837353316123732,0.0,1.3837353316123733,-0.04097433923154026,254,103,24,0.8110236220472441,0.550314465408805,0.01192463897755064,2.000267590610709
2018-04-27,2018-04-27,0,234.95135498046875,0,0.0,23.837353316123732,,,23.837353316123732,13.837353316123732,0.0,1.3837353316123733,-0.04097433923154026,254,103,24,0.8110236220472441,0.5494505494505495,0.0,2.000267590610709
2018-04-30,2018-04-30,0,233.1444549560547,0,0.0,23.837353316123732,,,23.837353316123732,13.837353316123732,0.0,1.3837353316123733,-0.04097433923154026,254,103,24,0.8110236220472441,0.54858934169279,0.0,2.000267590610709
2018-05-01,2018-05-01,0,233.5586853027344,0,0.0,23.837353316123732,,,23.837353316123732,13.837353316123732,0.0,1.3837353316123733,-0.04097433923154026,254,103,24,0.8110236220472441,0.5477308294209703,0.0,2.000267590610709
2018-05-02,2018-05-02,1,231.9898376464844,1,0.10270036324665222,-3.552713678800501e-15,2018-05-02,231.9898376464844,23.825440595825818,13.837353316123732,-0.011912720297912911,1.3825440595825818,-0.04097433923154026,255,103,24,0.8110236220472441,0.5484375,0.011912720297912911,2.012180310908622
2018-05-03,2018-05-03,1,231.478515625,1,0.10270036324665222,-3.552713678800501e-15,2018-05-02,231.9898376464844,23.772927638483356,13.837353316123732,-0.06442567764037432,1.3772927638483354,-0.04097433923154026,255,103,24,0.8110236220472441,0.5491419656786272,0.0,2.012180310908622
2018-05-04,2018-05-04,1,234.47540283203125,1,0.10270036324665222,-3.552713678800501e-15,2018-05-02,231.9898376464844,24.08070904325471,13.837353316123732,0.2433557271309802,1.4080709043254709,-0.04097433923154026,255,103,24,0.8110236220472441,0.5498442367601246,0.0,2.012180310908622
2018-05-07,2018-05-07,1,235.2686462402344,1,0.10270036324665222,-3.552713678800501e-15,2018-05-02,231.9898376464844,24.162175429420188,13.837353316123732,0.3248221132964574,1.416217542942019,-0.04097433923154026,255,103,24,0.8110236220472441,0.5505443234836703,0.0,2.012180310908622
2018-05-08,2018-05-08,1,235.2686462402344,1,0.10270036324665222,-3.552713678800501e-15,2018-05-02,231.9898376464844,24.162175429420188,13.837353316123732,0.3248221132964574,1.416217542942019,-0.04097433923154026,255,103,24,0.8110236220472441,0.5512422360248447,0.0,2.012180310908622
2018-05-09,2018-05-09,1,237.542724609375,1,0.10270036324665222,-3.552713678800501e-15,2018-05-02,231.9898376464844,24.395724103982282,13.837353316123732,0.5583707878585514,1.4395724103982284,-0.04097433923154026,255,103,24,0.8110236220472441,0.5519379844961241,0.0,2.012180310908622
2018-05-10,2018-05-10,1,239.76385498046875,1,0.10270036324665222,-3.552713678800501e-15,2018-05-02,231.9898376464844,24.623834999911782,13.837353316123732,0.7864816837880518,1.4623834999911782,-0.04097433923154026,255,103,24,0.8110236220472441,0.5526315789473685,0.0,2.012180310908622
2018-05-11,2018-05-11,1,240.4954833984375,1,0.10270036324665222,-3.552713678800501e-15,2018-05-02,231.9898376464844,24.698973504198744,13.837353316123732,0.8616201880750133,1.4698973504198745,-0.04097433923154026,255,103,24,0.8110236220472441,0.5533230293663061,0.0,2.012180310908622
2018-05-14,2018-05-14,0,240.61009216308597,0,0.0,24.698388494026414,,,24.698388494026414,14.698388494026414,0.0,1.4698388494026413,-0.04097433923154026,256,104,24,0.8125,0.5524691358024691,0.012355371932979699,2.0245356828416017
2018-05-15,2018-05-15,1,238.95306396484372,1,0.10330918156765187,-3.552713678800501e-15,2018-05-15,238.95306396484372,24.686045471290768,14.698388494026414,-0.012343022735645387,1.4686045471290767,-0.04097433923154026,257,104,24,0.8125,0.5531587057010786,0.012343022735645387,2.036878705577247
2018-05-16,2018-05-16,1,239.95779418945312,1,0.10330918156765187,-3.552713678800501e-15,2018-05-15,238.95306396484372,24.789843328491447,14.698388494026414,0.09145483446503319,1.4789843328491448,-0.04097433923154026,257,104,24,0.8125,0.5538461538461539,0.0,2.036878705577247
2018-05-17,2018-05-17,1,239.75509643554688,1,0.10330918156765187,-3.552713678800501e-15,2018-05-15,238.95306396484372,24.76890278942979,14.698388494026414,0.07051429540337792,1.476890278942979,-0.04097433923154026,257,104,24,0.8125,0.554531490015361,0.0,2.036878705577247
2018-05-18,2018-05-18,1,239.1557464599609,1,0.10330918156765187,-3.552713678800501e-15,2018-05-15,238.95306396484372,24.706984433979414,14.698388494026414,0.00859593995300087,1.4706984433979415,-0.04097433923154026,257,104,24,0.8125,0.5552147239263804,0.0,2.036878705577247
2018-05-21,2018-05-21,0,240.9538726806641,0,0.0,24.880301008504496,,,24.880301008504496,14.880301008504496,0.0,1.4880301008504495,-0.04097433923154026,258,105,24,0.813953488372093,0.554364471669219,0.012446373691097799,2.049325079268345
2018-05-22,2018-05-22,1,240.2840118408203,1,0.10349364023204798,0.0,2018-05-22,240.2840118408203,24.867867074967013,14.880301008504496,-0.012433933537483507,1.4867867074967012,-0.04097433923154026,259,105,24,0.813953488372093,0.555045871559633,0.012433933537483507,2.0617590128058283
2018-05-23,2018-05-23,0,240.94500732421875,0,0.0,24.923807765769,,,24.923807765769,14.923807765768998,0.0,1.4923807765769,-0.04097433923154026,260,106,24,0.8153846153846154,0.5541984732824428,0.01246813795186043,2.0742271507576886
2018-05-24,2018-05-24,0,240.45140075683597,0,0.0,24.923807765769,,,24.923807765769,14.923807765768998,0.0,1.4923807765769,-0.04097433923154026,260,106,24,0.8153846153846154,0.5533536585365854,0.0,2.0742271507576886
2018-05-25,2018-05-25,0,239.8785552978516,0,0.0,24.923807765769,,,24.923807765769,14.923807765768998,0.0,1.4923807765769,-0.04097433923154026,260,106,24,0.8153846153846154,0.5525114155251142,0.0,2.0742271507576886
2018-05-29,2018-05-29,1,237.11968994140625,1,0.10505813370403735,-3.552713678800501e-15,2018-05-29,237.11968994140625,24.911352089724137,14.923807765768998,-0.01245567604486207,1.4911352089724135,-0.04097433923154026,261,106,24,0.8153846153846154,0.5531914893617021,0.01245567604486207,2.0866828268025506
2018-05-30,2018-05-30,0,240.2840118408203,0,0.0,25.23116794799393,,,25.23116794799393,15.231167947993931,0.0,1.5231167947993933,-0.04097433923154026,262,107,24,0.816793893129771,0.5523520485584219,0.012621894921457696,2.099304721724008
2018-05-31,2018-05-31,0,238.8119659423828,0,0.0,25.23116794799393,,,25.23116794799393,15.231167947993931,0.0,1.5231167947993933,-0.04097433923154026,262,107,24,0.816793893129771,0.5515151515151515,0.0,2.099304721724008
2018-06-01,2018-06-01,0,241.15655517578125,0,0.0,25.23116794799393,,,25.23116794799393,15.231167947993931,0.0,1.5231167947993933,-0.04097433923154026,262,107,24,0.816793893129771,0.5506807866868382,0.0,2.099304721724008
2018-06-04,2018-06-04,0,242.3024444580078,0,0.0,25.23116794799393,,,25.23116794799393,15.231167947993931,0.0,1.5231167947993933,-0.04097433923154026,262,107,24,0.816793893129771,0.5498489425981873,0.0,2.099304721724008
2018-06-05,2018-06-05,1,242.47869873046875,1,0.10400319203581554,-3.552713678800501e-15,2018-06-05,242.47869873046875,25.2185586686596,15.231167947993931,-0.012609279334329803,1.5218558668659599,-0.04097433923154026,263,107,24,0.816793893129771,0.55052790346908,0.012609279334329803,2.111914001058338
2018-06-06,2018-06-06,1,244.50596618652344,1,0.10400319203581554,-3.552713678800501e-15,2018-06-05,242.47869873046875,25.429400955199615,15.231167947993931,0.19823300720568454,1.5429400955199615,-0.04097433923154026,263,107,24,0.816793893129771,0.5512048192771084,0.0,2.111914001058338
2018-06-07,2018-06-07,1,244.4794921875,1,0.10400319203581554,-3.552713678800501e-15,2018-06-05,242.47869873046875,25.426647574795222,15.231167947993931,0.19547962680129188,1.542664757479522,-0.04097433923154026,263,107,24,0.816793893129771,0.5518796992481203,0.0,2.111914001058338
2018-06-08,2018-06-08,1,245.20230102539065,1,0.10400319203581554,-3.552713678800501e-15,2018-06-05,242.47869873046875,25.50182200116755,15.231167947993931,0.27065405317362007,1.5501822001167551,-0.04097433923154026,263,107,24,0.816793893129771,0.5525525525525525,0.0,2.111914001058338
2018-06-11,2018-06-11,1,245.52842712402344,1,0.10400319203581554,-3.552713678800501e-15,2018-06-05,242.47869873046875,25.535740156431547,15.231167947993931,0.3045722084376172,1.5535740156431546,-0.04097433923154026,263,107,24,0.816793893129771,0.553223388305847,0.0,2.111914001058338
2018-06-12,2018-06-12,0,245.8456878662109,0,0.0,25.555951918183535,,,25.555951918183535,15.555951918183535,0.0,1.5555951918183535,-0.04097433923154026,264,108,24,0.8181818181818182,0.5523952095808383,0.01278436814316335,2.1246983692015013
2018-06-13,2018-06-13,1,245.06124877929688,1,0.10423182145384322,0.0,2018-06-13,245.06124877929688,25.543180328019524,15.555951918183535,-0.012771590164009762,1.5543180328019526,-0.04097433923154026,265,108,24,0.8181818181818182,0.5530642750373692,0.012771590164009762,2.1374699593655113
2018-06-14,2018-06-14,0,245.6783447265625,0,0.0,25.594697611933498,,,25.594697611933498,15.594697611933498,0.0,1.5594697611933497,-0.04097433923154026,266,109,24,0.8195488721804511,0.5522388059701493,0.012803750681307402,2.1502737100468186
2018-06-15,2018-06-15,0,245.3648834228516,0,0.0,25.594697611933498,,,25.594697611933498,15.594697611933498,0.0,1.5594697611933497,-0.04097433923154026,266,109,24,0.8195488721804511,0.5514157973174366,0.0,2.1502737100468186
