Date,Open,High,Low,Close,Volume,return_1d,return_5d,return_20d,return_60d,sma_10,sma_20,sma_50,sma_100,sma_200,ema_20,ema_50,distance_sma10,distance_sma20,distance_sma50,distance_sma100,distance_sma200,ema20_vs_ema50,momentum_10d,momentum_30d,momentum_90d,rsi_14,volatility_10d,volatility_20d,volatility_60d,atr_14,atr_percent,daily_range,close_position,volume_change,volume_sma20,volume_ratio,volume_momentum_20d,target
2015-02-26,174.71830246796685,174.87524698081072,173.99966246725876,174.6026611328125,72697900,-0.0011810977915976961,0.006667652564197102,0.056160624697546124,,173.9740219116211,171.3353302001953,,,,172.15286066899688,170.44994417441256,0.0036134085668879656,0.019069802642569522,,,,0.009990713125970885,0.021505174764695267,0.04602181142453832,,77.80253471069538,0.0035438324902773476,0.006768823145447534,,1.2437402905212653,0.007123260793689778,0.005014726052118634,0.688681281512043,-0.004979353067338987,108243860.0,0.6716122281670295,-0.5685950687864472,0
2015-02-27,174.5034889950828,174.7678191855219,173.9583300342273,174.0078887939453,108076000,-0.0034064334129179086,-0.002745737517532487,0.042922995064585745,,174.11774597167968,171.69340744018555,,,,172.32953001423007,170.58947141439424,-0.0006309361353221687,0.013480315804007104,,,,0.010200269602857803,0.00832841862525524,0.04878999646288684,,76.58693086359949,0.0028049825731084476,0.006721729666167975,,1.164678335276607,0.0066932501931322354,0.004652025588639667,0.06122226539731156,0.48664541891856583,104968390.0,1.029605198288742,-0.3773900339544686,1
2015-03-02,174.10702503800874,175.16432070555928,174.05746627296082,175.10650634765625,87491400,0.006313607741151861,0.003693077087572494,0.06287277902473543,,174.30030059814453,172.2113166809082,,,,172.59400395074687,170.76661003922806,0.00462538358651754,0.01681184327806151,,,,0.010701119563707673,0.0105351809210541,0.065169262687508,,86.72658388871989,0.0031549921878991204,0.0058132360610697485,,1.1587792008100755,0.00661756793039681,0.006321035441144065,0.9477669717461683,-0.19046411784299933,99456475.0,0.8796953642284225,-0.5575201904418001,0
2015-03-03,174.67695747104125,175.15604648882834,173.52879998833052,174.38784790039062,110325800,-0.004104121898467872,-0.003257621597842819,0.04556241140169548,,174.38372802734375,172.59128112792968,,,,172.76484623166533,170.90861936711678,2.362532957334018e-05,0.010409371555271552,,,,0.01086093183259118,0.004807013042984698,0.047066245617481295,,74.7415727477487,0.0035384880126188485,0.00558751341289136,,1.128103528922669,0.0064689342893149045,0.009331192053171577,0.5279150462264843,0.2609902230390644,96817415.0,1.1395243304110112,-0.32359861931124967,0
2015-03-04,173.7931153877391,173.86746613042823,172.6862610867606,173.65269470214844,114497200,-0.004215621713859918,-0.006615404584258577,0.026312849076363776,,174.3919891357422,172.8138885498047,,,,172.84940322885421,171.01623016456904,-0.004239268313054878,0.004853812152383785,,,,0.01071929291460294,0.000475952320021511,0.04043340455446498,,67.40499114361376,0.0038409512443959935,0.004964317258660549,,1.1540642361928053,0.006645818184234185,0.00680211179961043,0.8181759972586116,0.03780983233296298,96331630.0,1.1885732650843757,-0.07821812388246308,1
2015-03-05,173.9748649116038,174.12355381496485,173.3388439366605,173.84271240234375,76873000,0.0010942398591695657,-0.00435244643774757,0.03136351164291962,,174.4316421508789,173.078214263916,,,,172.9440041025199,171.1270726052661,-0.0033762781871062852,0.004417067403191588,,,,0.010617440417769908,0.002286185525798512,0.03634036630902937,,59.974061649047414,0.003843334607866526,0.004817087191251969,,1.0885702423123271,0.006261811192826574,0.004513907240978836,0.6421079675075948,-0.3286036689106808,93459945.0,0.8225234885383251,-0.4276309372503382,0
2015-03-06,172.98366399574914,173.4131943420877,171.067320134475,171.39772033691406,188128000,-0.014064392068221854,-0.015000288062354095,0.006695547558113413,,174.12271575927736,173.13521270751954,,,,172.79673898198604,171.13768624180133,-0.015649855967848403,-0.010035465018549683,,,,0.009694257159937436,-0.017704838726180006,0.006792996497603454,,38.39160418210753,0.005415103258316154,0.005538362687916849,,1.2230914532026336,0.0071359843689777205,0.013686729339231839,0.1408431028509596,1.4472571644140335,97968685.0,1.9202870794887161,0.9205906494121683,1
2015-03-09,171.5959539499552,172.46325756122909,171.4390094552801,172.1080780029297,89818900,0.004144498915267247,-0.0171234547891298,0.013670513080560331,,173.8873031616211,173.2512664794922,,,,172.7311522220759,171.17574082066912,-0.010232059077008637,-0.006598442249758807,,,,0.00908663455434544,-0.013493615940099124,0.01653892571425697,,41.54610324013093,0.005719522167291196,0.00554943219561525,,1.2272200576602532,0.007130519798375547,0.0059511913550714555,0.6532289814453294,-0.5225649557747916,96176030.0,0.933901097809922,-0.2852910751798332,0
2015-03-10,170.745173850606,170.82776759842554,169.27485893348538,169.316162109375,157121300,-0.01622187596277247,-0.029082793623971703,0.0017102451947255126,,173.3231399536133,173.26572036743164,,,,172.40591506848534,171.10281616532427,-0.02311853942474551,-0.022794804706211425,,,,0.007615882265210594,-0.032245674485179454,-0.002287859580359153,,31.21837841479436,0.0071644364587256665,0.006639771174906469,,1.3776717527053168,0.008136681906452423,0.009171650512235287,0.026597298859568196,0.7493122271593173,99671145.0,1.5763970605534832,0.8014572512869902,0
2015-03-11,169.57217657973325,169.7456448282181,168.8370256294043,168.9196319580078,110145700,-0.002341950977550744,-0.027255913029503143,-0.011169710753538564,,172.73419036865235,173.17031555175782,,,,172.0738881055827,171.01720109837066,-0.02208340110607776,-0.024546260022720534,,,,0.006178834646020315,-0.03369100872175823,0.0086805087321713,,30.484499540814852,0.0071243372143388675,0.006172804192916883,,1.3729524700880031,0.00812784431373441,0.005379002951176637,0.09091413500884894,-0.2989766505241491,100370220.0,1.0973942270924584,0.14539194419544899,1
2015-03-12,169.5474329380123,171.13337647061587,169.497874171987,171.0673065185547,93993500,0.012714179729451214,-0.015965040152880472,0.0008217383859934202,,172.38065490722656,173.17733840942384,,,,171.97802319253242,171.01916601680927,-0.007618885015715393,-0.012184226355763883,,,,0.005606723492201482,-0.02024799960848611,0.03477548478217196,,36.54114549677989,0.008769861140006524,0.0068483695433295124,,1.3776743093632373,0.00805340504507101,0.009560577832862944,0.9596026535235217,-0.14664394524706825,100515505.0,0.9351144383147655,0.03189999099769669,0
2015-03-13,170.794734369721,171.75289999879354,168.98576364127752,170.01828002929688,162410900,-0.006132244147680099,-0.008048183516709773,-0.01479027975373115,,171.98169403076173,173.0497200012207,,,,171.79138098650998,170.97991558592645,-0.011416412732355496,-0.017517739825886114,,,,0.0047459691262727866,-0.0229277465079345,0.019011121006449194,,33.81489751663598,0.008860026704168253,0.006592726877373237,,1.5304855625380165,0.009001888280920672,0.016275522591095503,0.3731353479714618,0.7278950140169267,103758755.0,1.5652741785500415,0.6649690043353949,1
2015-03-16,170.74515462838175,172.3806568570192,170.0430385291803,172.289794921875,136099200,0.013360415669342762,0.0010558302727790014,-0.005719988858891467,,171.70002288818358,173.00016174316406,170.15884765625,,,171.83884898035424,171.03128340302248,0.0034348978163822874,-0.0041061627580653015,0.012523282185889384,,,0.004721741901619225,-0.016085703978291677,0.04577572213475922,,41.395973207203276,0.009845059097474214,0.00724201715732716,,1.6231150700391177,0.009420842776991643,0.013567944223851982,0.9611305511155298,-0.16200698352142617,105880195.0,1.2854075306529233,0.45295845859524464,0
2015-03-17,171.55463715174756,172.15762309564545,170.96816239253445,171.7776641845703,94510400,-0.0029724960641860365,0.014537903792109619,-0.010232629538561078,,171.43900451660156,172.91136627197267,170.20064361572267,,,171.83302185694623,171.060553237593,0.0019753945079397095,-0.00655655039830727,0.009265655730469557,,,0.004515761259583417,-0.014967692687573253,0.029912754542156916,,40.44776779618315,0.0098192497810113,0.0072527180062635435,,1.6573361968943954,0.00964814724173705,0.006924420056340697,0.6805620305387748,-0.305577108462063,106757305.0,0.885282744820132,0.22791490511665846,1
2015-03-18,171.30684628378546,174.51178095757123,170.67081270488325,173.84271240234375,228808500,0.012021634055721098,0.029144513205900058,0.0015707129851907364,,171.4580062866211,172.92499771118165,170.34503173828125,,,172.0244209565079,171.16965751856364,0.013908397556753327,0.005307009994557577,0.0205329185616423,,,0.004993662138113253,0.0010942398591695657,0.027435881503801163,,47.85645053274546,0.01062319065264308,0.007774797140411964,,1.8691493211183976,0.010751956727368674,0.022094502551239542,0.825807319395295,1.4209875315309213,114165085.0,2.0041898098705047,1.8369531659741933,0
2015-03-19,173.42966934545456,173.850931375652,172.66147081514595,173.04969787597656,117917300,-0.004561678286126969,0.011588370669803227,-0.0022859216031996255,,171.3787048339844,172.90517349243163,170.5049462890625,,,172.12206637740968,171.24338459140336,0.009750295660192254,0.0008358592205528481,0.014924796273064533,,,0.005131186749800065,-0.004561678286126969,0.026658763106754524,,47.32717011006972,0.010718076061058894,0.007843488827754949,,1.8962901360620736,0.010958066724977069,0.006873520006712412,0.3263891829579057,-0.4846463308836866,115487825.0,1.0210366330823184,0.2892420390870576,1
2015-03-20,173.9964219067773,175.08332706439776,173.813886863184,174.57720947265625,177715100,0.008827011057681577,0.026814348683999123,0.0005170885387977275,,171.6966537475586,172.90968475341796,170.6542770385742,,,172.35588952933793,171.37412282204073,0.016777005621395835,0.00964390584377206,0.02298760102681352,,,0.005728792020232243,0.018550358368199404,0.025370110732987117,,48.55805283924917,0.009889173035695569,0.007983125691285129,,1.9589470844054477,0.011221092892496225,0.007271511585322935,0.6013064720505157,0.5071164282085834,117328760.0,1.5146763674993242,0.2613175354373851,0
2015-03-23,174.5854719915161,175.15796701554652,174.23699951171875,174.23699951171875,71784500,-0.0019487650304709225,0.011301914839046079,-0.0012908496088924748,,171.9095458984375,172.8984245300293,170.73749572753906,,,172.53504286099323,171.48639249614575,0.013538827068138914,0.007741973273197589,0.020496398692435802,,,0.006115064580829888,0.012369678015652585,0.026209290941328067,,49.58039619156276,0.009922063416076949,0.007995698664774094,,1.9084985846433011,0.010953463328636696,0.005285717192150259,0.0,-0.596069776850701,117197430.0,0.6125091650900536,-0.035298497132820184,0
2015-03-24,174.11257043384242,174.5688953590549,173.191602819688,173.2579803466797,77805300,-0.005618893620658483,0.008617628893351492,-0.009715565120424374,,172.30372772216796,172.8134338378906,170.82839172363282,,,172.60389405010622,171.55586652950004,0.005538200694360063,0.0025724071266710613,0.014222393587697502,,,0.006108957634660461,0.0232808149452286,0.02503087604184362,,48.916748604269024,0.00827433176210915,0.008059118123340927,,1.8853347079102198,0.010881661578518742,0.007949374318060297,0.048194210776749596,0.08387325954767388,117464080.0,0.6623752554823569,0.07358673589771536,0
2015-03-25,173.46541912579568,173.69773415857858,170.6776260721813,170.71910095214844,159521700,-0.01465375152966164,-0.01796803217707499,-0.02339710120841032,,172.48367462158203,172.6089324951172,170.8949429321289,,,172.42438994553882,171.5230521931333,-0.010230380778383563,-0.010948631195678238,-0.0010289478258599383,,,0.005254907377642892,0.010652811477756208,-0.0006358880987008542,,42.406558782966215,0.009819255435005789,0.008662985858600964,,2.0450060084882864,0.011978776815732468,0.017690510725239764,0.013732912454424397,1.0502677838142134,121787080.0,1.309840912517157,1.1833833595440564,0
2015-03-26,170.05537123840853,171.2252389858429,169.3584133966899,170.3125762939453,153067200,-0.002381248822983628,-0.01581696827921031,-0.024570558152054223,,172.4082015991211,172.39442825317383,170.96278106689454,,,172.22326483586326,171.4755825500279,-0.012155020966163055,-0.012076097704104227,-0.003803194876052074,,,0.004360284273227322,-0.004411890500699012,-0.0035937775344848655,,47.071825024293034,0.008958606248882301,0.00866738720036153,,1.980108388580019,0.011626319275227903,0.010961172860957782,0.5111151798477342,-0.04046157983521992,125805545.0,1.216696768016068,1.10552436865439,1
2015-03-27,170.19641226043072,170.87675986583287,170.00557209213895,170.70252990722656,118939000,0.0022896348688203894,-0.022194647154310077,-0.01899545422697968,,172.47662658691405,172.2291603088379,171.05857177734376,,,172.07843293789787,171.44526676011412,-0.010286012167529779,-0.008863948467691563,-0.0020814032668332594,,,0.003693109700541708,0.004024566521975137,-0.010825237696503565,,46.14050289020247,0.008754005001864617,0.008684891894979053,,1.9662262849642258,0.011518436698230721,0.005103543422393282,0.8000087183643989,-0.2229622022222919,126348695.0,0.9413551916780779,0.10051260224286618,1
