Date,SPY_return_1d,SPY_return_5d,SPY_return_20d,SPY_return_60d,SPY_volatility_10d,SPY_volatility_20d,SPY_distance_sma20,SPY_distance_sma50,SPY_distance_sma200,SPY_daily_range,SPY_volume_ratio,SPY_volume_change,QQQ_return_1d,QQQ_return_5d,QQQ_return_20d,QQQ_return_60d,QQQ_volatility_10d,QQQ_volatility_20d,QQQ_distance_sma20,QQQ_distance_sma50,QQQ_distance_sma200,QQQ_daily_range,QQQ_volume_ratio,QQQ_volume_change,IWM_return_1d,IWM_return_5d,IWM_return_20d,IWM_return_60d,IWM_volatility_10d,IWM_volatility_20d,IWM_distance_sma20,IWM_distance_sma50,IWM_distance_sma200,IWM_daily_range,IWM_volume_ratio,IWM_volume_change,DIA_return_1d,DIA_return_5d,DIA_return_20d,DIA_return_60d,DIA_volatility_10d,DIA_volatility_20d,DIA_distance_sma20,DIA_distance_sma50,DIA_distance_sma200,DIA_daily_range,DIA_volume_ratio,DIA_volume_change,VIX_return_1d,VIX_return_5d,VIX_return_20d,VIX_return_60d,VIX_volatility_10d,VIX_volatility_20d,VIX_distance_sma20,VIX_distance_sma50,VIX_distance_sma200,VIX_daily_range,target
2015-11-04,-0.0030332423584977786,0.0067480667154395935,0.05491175686980165,0.013339976805150089,0.007800970359879309,0.007317710134397303,0.025801050335272135,0.05750701457797969,0.027363385937326123,0.008461678903462033,0.9116740312341288,0.010272336610107846,8.698332229228889e-05,0.008770384841032097,0.0888951072931079,0.04684794126656722,0.010379554526612869,0.00898430770341404,0.04284911539475256,0.0798081970222122,0.07182763341878928,0.008085553228294802,0.9390159435613147,0.40231359949849166,-0.0005069057677055122,0.009989780094405987,0.033280656278467546,-0.013230254686640852,0.01343515263290287,0.012376850941358595,0.0234248089419149,0.03632340413912005,-0.015478987367628982,0.011074457252978233,0.7673841431665974,-0.1023639101106325,-0.0023449991342369136,0.005459810543234189,0.05790788793810475,0.03191234857134995,0.00796348727403624,0.007103642044818296,0.026549847648255742,0.06409917436515178,0.02511650471196636,0.007836518020233314,1.1570907682332237,0.6033979789493338,0.06671253573409142,0.08234475306756361,-0.15706518747630727,0.13129104199318076,0.06379357707874664,0.062140082346027546,-0.008121747123298495,-0.251729549782611,-0.051056917182106476,0.12379110560673177,0
2015-11-05,-0.0009984622331400406,0.006320721997563394,0.04443085720159656,0.011116451880992084,0.006500816387458976,0.007204135092817336,0.02254794011144634,0.05468071805875474,0.02616181779290261,0.008993573373975014,0.7701116302239991,-0.18514827304896364,-0.0026952446202124225,0.007642209442382475,0.081659594068894,0.04043683783434404,0.009563284088194979,0.009119990477618127,0.0359712926819562,0.07449100954346122,0.06837091110983051,0.01124575822354756,0.8553287823620445,-0.12673837879369954,0.0007612255969069448,0.021662561818410087,0.02484666714844841,-0.010586247439495988,0.013358498751858081,0.012258099868838477,0.022933838355846614,0.03598286858794508,-0.01478584914221237,0.012755551370709954,0.8302976202130159,0.05624610834371113,-5.679555662030378e-05,0.007102874938696768,0.04903093302827677,0.03126081907678513,0.005951011975765069,0.007006235620078785,0.024035014303211977,0.06196707341212049,0.02495101865340854,0.008508756592332438,0.8664472910222074,-0.27106136469492315,-0.02965828699927331,0.03011639592041493,-0.13605050948216146,0.1058045973830084,0.04642268188537451,0.06142782298272142,-0.030189760847751934,-0.26306407707117796,-0.07882051220769193,0.09235876226128914,0
2015-11-06,-0.0005233823512975633,0.010147454056166572,0.043262108233767194,0.011846549191720124,0.005791165385067554,0.007221587050410997,0.019851643114966233,0.05288161019351656,0.02542398405649826,0.008855459292544027,1.0832149701472773,0.4089189082333975,0.0006973989034013695,0.012882655669516074,0.07753649689850306,0.042860954455192335,0.004854198368135682,0.009147878362028034,0.03284140499220145,0.07334890166641106,0.06855569446246079,0.010105375237068441,1.0132439982657133,0.19679972484512542,0.007095471059987757,0.03363983720530572,0.030067310355683885,-0.0002329974311517935,0.013234520434091995,0.012326221957938688,0.028645418500879982,0.0424108980718676,-0.007889933005003402,0.017362855843225077,1.0610025197122839,0.2947537516625953,0.0027991116966568086,0.01501437587627752,0.0495644495928782,0.03355466183049294,0.005468783208894062,0.007006664892130734,0.02441748665885246,0.06328421454587452,0.0276539102451121,0.008150002568117107,1.2927878211227402,0.5260877378646593,-0.047840548697936636,-0.049104166297516016,-0.16100702648031961,0.062268359291326014,0.049372685039616025,0.06209221598343847,-0.06833106241225473,-0.2901372203977911,-0.12226435523621404,0.1172365885638675,0
2015-11-09,-0.00933141704496887,-0.01097952872999619,0.03255250472477922,-0.00123310585982217,0.006625059923152568,0.0076634842921567605,0.008728477623634268,0.04202973304400004,0.01571683088080844,0.012206884479865532,1.2392573690005126,0.18590496191325356,-0.010627993222845689,-0.00907431064764097,0.0634890760798672,0.030190292618899495,0.006253887844924443,0.009698754570467961,0.018756954498045264,0.060314125617106695,0.056699443335151534,0.014440427877567361,1.101322071359715,0.11879404776624147,-0.011743030048685488,0.0006793758758625312,0.01946875892924127,-0.018294220941587724,0.013720995184208964,0.012668179919073971,0.015580214996556485,0.02971411472054042,-0.0195306813468189,0.0171448334552125,0.9810325750725741,-0.061414916351984705,-0.009600678923459949,-0.003929705946187689,0.03699792973009619,0.020178632619965997,0.006459827840150066,0.007506716281220873,0.012749398546273438,0.051640961899569016,0.017676098285887676,0.010540020264208725,1.2908628124898673,0.04180405087140837,0.1528262767423123,0.1674912299029141,0.021645045134096597,0.28760721402964173,0.0675367897690773,0.07051494305096302,0.07283179812577978,-0.17385127087633045,0.011566914778704529,0.11803872610358934,1
2015-11-10,0.002306856142004543,-0.01156397762379735,0.04149825335066537,-0.0044906491304929075,0.0065847705229648895,0.007432750004076863,0.009023030958906553,0.043188916631903274,0.017842900253155047,0.006760662057033401,0.7218776510115354,-0.4208430432482728,-0.002553410889866714,-0.015042019470209222,0.06767216646044583,0.019075656999049784,0.0063092649175259755,0.00953337553499943,0.01289378197957114,0.05578844046250864,0.05338623013884525,0.00670905847828603,1.1502105458163854,0.05891014880614587,0.002970363056516767,-0.0015210873613493714,0.0366696302261551,-0.025659112730113343,0.012890572000367227,0.012188475948632788,0.01676513673723301,0.03217742732305928,-0.01664608031374193,0.010239477898127274,0.6665683204212021,-0.33626008471004853,0.0020282498083838973,-0.0072041403838205564,0.04232898015668418,0.01759375002027852,0.006390887859500465,0.007416082575550153,0.012716745187105527,0.05215224500567106,0.0195341602199548,0.006356198056989078,0.7911693613012747,-0.39242429951144775,-0.07445523376681251,0.05158184332652627,-0.13469157352375594,0.17434711399996772,0.07260327250502216,0.06926949286521013,0.000687192265348413,-0.22517939164045597,-0.06319598171954144,0.11249178009455285,0
2015-11-11,-0.0039316781762921416,-0.01245472580501239,0.042400615178789236,-0.00552432832893901,0.005601534754682104,0.007393290978940523,0.0030056541735474784,0.037327282191152555,0.013581878922006574,0.006161542049920658,0.6552366125505249,-0.10581406689458661,-0.0012358542916504067,-0.016344845610861025,0.06806392658371063,0.0230495318091819,0.005630171751875715,0.009523763211831841,0.008391525617504891,0.05206459435280708,0.051452460810003764,0.010517964007653199,0.7479570653285366,-0.35832292022193324,-0.008715991263698819,-0.009721843131545893,0.03783128419859305,-0.026387090452073436,0.009823389622794524,0.01213483613974013,0.006054881186513761,0.022188093018377986,-0.025283010109553472,0.010756313073254782,0.6898465534671303,0.006641634920199868,-0.003205789743640941,-0.008060738458577021,0.04863520066316562,0.016471193889522562,0.005385443961463695,0.0070472615146718095,0.007112600776752576,0.046655778821439675,0.01602348103978346,0.0063766426273944585,0.4777968857926295,-0.4087479587407239,0.05035967992219903,0.03546094319433801,-0.10926240408644405,0.16461200220223393,0.06918459511240577,0.07016443128058122,0.057901292565734064,-0.17330700560980106,-0.01469675834000106,0.07036109578726531,0
2015-11-12,-0.013959758342515394,-0.025267385482061533,0.012305298893360739,-0.011593272157820578,0.007022637076798587,0.007532623789942373,-0.011590198179934674,0.02178104258732083,-0.0007078015784849345,0.010935316707778414,1.1789285873069206,0.7880965716475548,-0.0097227364319169,-0.023276155730181713,0.040586934979449873,0.019817903735475983,0.00630972505718104,0.009427207788129336,-0.0033537073701428444,0.040212153912460025,0.04070413924997873,0.011335275455937327,1.038002830502415,0.37136464340976216,-0.019122428663370994,-0.029397214228116142,-0.005797327726748569,-0.03500795275823987,0.011126195597887452,0.011842350509119541,-0.01289932986671083,0.0024111568033462483,-0.04383422005416382,0.015317619525353335,1.25458059377759,0.8112725523650488,-0.014333358461057322,-0.022223026078362462,0.02003013861179448,0.011071083346148036,0.007002104275733518,0.007492007699459707,-0.008289276790590883,0.030241059942129223,0.0013562035640097836,0.010076199599674132,1.0604881128613688,1.1551585498024681,0.14383570673148016,0.2205980469383919,0.1445483932993472,0.2045902189661244,0.080603655396821,0.07279509794869195,0.20088911598131665,-0.04682339390866497,0.12715987756046188,0.10070769172305216,0
2015-11-13,-0.011228656561891981,-0.03570762964202223,-0.0035915189741783093,-0.0018485648364241491,0.0076027555278649775,0.007917955360438898,-0.02251654412931725,0.00950199036760857,-0.012072119715705543,0.01101015010101578,1.464692756104929,0.26593452428055175,-0.01963580344969551,-0.043122238662340995,0.015908283392223277,0.028270567626426768,0.008518662434755212,0.010575906508834797,-0.023670560222626258,0.018519439334443,0.019821598466496892,0.01738896327193786,1.685790112813549,0.6936298157829783,-0.0072236977721398254,-0.043197519718292554,-0.011696541072257816,-0.017120661332922782,0.011257237405687199,0.011944314478446693,-0.019461236435577067,-0.0049454887635105305,-0.050723025267920385,0.014727734551379127,1.3575073562712057,0.09938095154586746,-0.01179361774719656,-0.03645163345389868,0.004247493035905547,0.019807623781740835,0.007674203620271502,0.007984128220666261,-0.020188199993904754,0.016970537161588473,-0.010566324698936813,0.011586814164463213,1.3822572560698385,0.29957497891116724,0.093086500073563,0.40125610820749524,0.33421924712451334,0.04911183720131129,0.08337752653488996,0.07304637118254677,0.2914428984444435,0.047918249877780594,0.2324197530553831,0.1230079343993652,1
2015-11-16,0.015207123889589003,-0.011822418977190496,0.011063623151933433,0.04478055999151853,0.008352663655275034,0.008632233639979614,-0.008190326657476765,0.023422688422751747,0.002789886513380191,0.01707037179737593,1.1004253717466208,-0.2339665223526164,0.0143843881904695,-0.018931346491801282,0.02464590496330321,0.09073273459135311,0.009132324559906422,0.010956522074180202,-0.010804866316704631,0.031351647116393266,0.034003706859981664,0.017591088823217544,1.066821297558928,-0.3568665303959422,0.008591110811123626,-0.023510578972484986,-0.005102105355089925,0.0030439603313776598,0.009072423823505942,0.012108214304480617,-0.01078647113451825,0.0031650745076259312,-0.0425465149796066,0.015036902926119759,0.890906933303492,-0.339628101998496,0.013961887176532128,-0.013527877758464979,0.016848485048079676,0.06712911627248963,0.00855169997702778,0.008553803773017269,-0.007325223041317996,0.02941758715074605,0.0031157521450229098,0.016626691755642124,0.8637986531847287,-0.3742557201882388,-0.095617534043276,0.09927356805112608,0.2122830709179746,-0.3521227469657473,0.0882449671875514,0.07718270857896417,0.15613559219066087,-0.042648540629232734,0.11501337451549509,0.18171802118879496,0
2015-11-17,-0.0007297164333096573,-0.014816185730043174,0.011619038740288579,0.08991079008289371,0.008180682155072172,0.008626868666208595,-0.009477832268370068,0.021754273782442324,0.001970738572729225,0.010512427072019218,1.1107924792695698,0.02956771716993134,0.0006285018753648952,-0.015801680295888687,0.030597199827705257,0.13509322220190234,0.008957143372304213,0.010853900597066646,-0.01163538316222168,0.030720442625606692,0.034209653095483405,0.009686984050123758,0.9493515168063268,-0.1000894628111334,-0.003824085664147714,-0.03012563714551386,-0.007533525211178671,0.039794975209496375,0.00868938939559132,0.01213318588897603,-0.014200613591682454,-0.0005823004568767942,-0.04608722784725794,0.014832951475293666,1.036657604704194,0.18847721288790886,0.0007999702899024186,-0.014737088679947496,0.01831331950281312,0.1086436857625408,0.008251067830466393,0.008546481529241078,-0.007417812083514441,0.028951872253613065,0.003868401874022709,0.008506539518224415,1.115628192549712,0.31903688483712034,0.03744495104016665,0.2321779071021417,0.19619048587859633,-0.5375552435839538,0.08828637307490791,0.07687482023354728,0.18774430144650633,-0.00041383468316291694,0.15622900767420456,0.1449044331276893,1
