Date,SPY_return_1d,SPY_return_5d,SPY_return_20d,SPY_return_60d,SPY_volatility_10d,SPY_volatility_20d,SPY_distance_sma20,SPY_distance_sma50,SPY_distance_sma200,SPY_daily_range,SPY_volume_ratio,SPY_volume_change,QQQ_return_1d,QQQ_return_5d,QQQ_return_20d,QQQ_return_60d,QQQ_volatility_10d,QQQ_volatility_20d,QQQ_distance_sma20,QQQ_distance_sma50,QQQ_distance_sma200,QQQ_daily_range,QQQ_volume_ratio,QQQ_volume_change,IWM_return_1d,IWM_return_5d,IWM_return_20d,IWM_return_60d,IWM_volatility_10d,IWM_volatility_20d,IWM_distance_sma20,IWM_distance_sma50,IWM_distance_sma200,IWM_daily_range,IWM_volume_ratio,IWM_volume_change,DIA_return_1d,DIA_return_5d,DIA_return_20d,DIA_return_60d,DIA_volatility_10d,DIA_volatility_20d,DIA_distance_sma20,DIA_distance_sma50,DIA_distance_sma200,DIA_daily_range,DIA_volume_ratio,DIA_volume_change,VIX_return_1d,VIX_return_5d,VIX_return_20d,VIX_return_60d,VIX_volatility_10d,VIX_volatility_20d,VIX_distance_sma20,VIX_distance_sma50,VIX_distance_sma200,VIX_daily_range,next_day_return
2015-10-30,-0.0043096901811323,0.0020238238443228,0.0663076361567296,0.0031724707262801,0.0078261324125365,0.0079164842844818,0.0229503572407059,0.0516481516520823,0.0163323460700799,0.0081758140149263,1.1948113080061316,0.4479555484366284,-0.0044800033151403,0.0048768505651524,0.0896067297681546,0.0285713280566044,0.0113663641179629,0.0093227821481243,0.0409806574090856,0.0732962401375929,0.0581593595704141,0.0068825444868486,0.847436398339225,0.0917542035780085,-0.0045742221577138,-0.0044024721650072,0.0425742220707667,-0.0415862484241154,0.0131847673519031,0.0132677977585312,0.0040433869320504,0.0140464086036404,-0.0396660599032575,0.0082364919230546,0.8036616777287616,0.0281337149567004,-0.0050171777086475,0.0006810372635692,0.0728669633883705,0.0187921388297027,0.007905340896912,0.0077393021147662,0.0235056194559346,0.0585125364320775,0.0132907289111887,0.0078191673174712,1.0422712651680208,0.3809261884110093,0.0314852874029152,0.0421853150116187,-0.2803247702733437,0.0944080750794453,0.0616904231487207,0.0599310328143485,-0.0751196950084687,-0.313114201634992,-0.0823258090469467,0.0922362555720653,0.011830771915596339
2015-11-02,0.0118307719155963,0.0163767567933181,0.060059216244791,0.0169931665436284,0.0083401417017773,0.0074373833778997,0.0320266220283884,0.0626299213950736,0.0280633608683469,0.0116450256920468,0.8010094091967414,-0.3418306352988207,0.0112945465411016,0.0155958723407365,0.086351253000878,0.0415088013009508,0.0115529857964573,0.0091754275570022,0.0483517880296466,0.0828633165578323,0.0693871009234765,0.0118663345529093,0.7026449185936392,-0.1846488132003882,0.0208082610310598,0.023292247354498,0.0394633818948575,-0.0150325026291693,0.0147492119185925,0.0130201738187855,0.0229455491639078,0.0345940681136469,-0.0197736973697915,0.022507232664851,0.9866533001386224,0.2076541738196275,0.0092355476836296,0.011930736804365,0.0633923914240179,0.0304487428235755,0.0081490344868297,0.0070744583027207,0.0297876355776074,0.0664834481090379,0.0224633929663775,0.0087581271129465,0.6788933435696209,-0.3598927613941018,-0.0610484469093866,-0.0745585576302771,-0.2758444751511726,0.056758719620684,0.0648558366255219,0.0596777925763669,-0.1169771493187633,-0.3467824023133837,-0.1365607284842143,0.1300353499782644,0.0028995066728028096
2015-11-03,0.0028995066728028,0.0212973131030038,0.0667878874129104,0.0072514090666992,0.0081811774578665,0.0072850508386455,0.0316764128453879,0.0632964613173034,0.0307458873934454,0.009289131345342,0.8905567525969909,0.1040363599271132,0.0034899644901382,0.0170673759268709,0.0953333036431223,0.0333403604894013,0.0109915424955921,0.0089353501080352,0.0472162032255774,0.0832059684363775,0.0724137111206288,0.0105208161203178,0.6601407192767628,-0.0792942205628378,0.0051807246214758,0.0399822505337925,0.0520934471429486,-0.021197199969603,0.0147329780180933,0.0128645464299607,0.0256342619651297,0.0384709374235614,-0.0148312865182658,0.013857198232301,0.8414813691257531,-0.1539916481710794,0.0053331344700926,0.0193547700108516,0.0683617247119978,0.0221267642713369,0.0080330525488676,0.0070666809822001,0.0318618529483769,0.069472095087568,0.0277084347696117,0.0100519516286096,0.709917707268501,0.0255127683507647,0.0275618624619626,-0.0576798655683897,-0.2505154511464592,0.1888798451413762,0.0630171059066464,0.0603963854794013,-0.0786680606714409,-0.3121392767952982,-0.1113121317411149,0.063273667471343,-0.0030332423584977786
2015-11-04,-0.0030332423584977,0.0067480667154395,0.0549117568698016,0.01333997680515,0.0078009703598793,0.0073177101343973,0.0258010503352721,0.0575070145779796,0.0273633859373261,0.008461678903462,0.9116740312341288,0.0102723366101078,8.698332229228889e-05,0.008770384841032,0.0888951072931079,0.0468479412665672,0.0103795545266128,0.008984307703414,0.0428491153947525,0.0798081970222122,0.0718276334187892,0.0080855532282948,0.9390159435613148,0.4023135994984916,-0.0005069057677055,0.0099897800944059,0.0332806562784675,-0.0132302546866408,0.0134351526329028,0.0123768509413585,0.0234248089419149,0.03632340413912,-0.0154789873676289,0.0110744572529782,0.7673841431665974,-0.1023639101106325,-0.0023449991342369,0.0054598105432341,0.0579078879381047,0.0319123485713499,0.0079634872740362,0.0071036420448182,0.0265498476482557,0.0640991743651517,0.0251165047119663,0.0078365180202333,1.1570907682332237,0.6033979789493338,0.0667125357340914,0.0823447530675636,-0.1570651874763072,0.1312910419931807,0.0637935770787466,0.0621400823460275,-0.0081217471232984,-0.251729549782611,-0.0510569171821064,0.1237911056067317,-0.0009984622331400406
2015-11-05,-0.00099846223314,0.0063207219975633,0.0444308572015965,0.011116451880992,0.0065008163874589,0.0072041350928173,0.0225479401114463,0.0546807180587547,0.0261618177929026,0.008993573373975,0.7701116302239991,-0.1851482730489636,-0.0026952446202124,0.0076422094423824,0.081659594068894,0.040436837834344,0.0095632840881949,0.0091199904776181,0.0359712926819562,0.0744910095434612,0.0683709111098305,0.0112457582235475,0.8553287823620445,-0.1267383787936995,0.0007612255969069,0.02166256181841,0.0248466671484484,-0.0105862474394959,0.013358498751858,0.0122580998688384,0.0229338383558466,0.035982868587945,-0.0147858491422123,0.0127555513707099,0.8302976202130159,0.0562461083437111,-5.679555662030378e-05,0.0071028749386967,0.0490309330282767,0.0312608190767851,0.005951011975765,0.0070062356200787,0.0240350143032119,0.0619670734121204,0.0249510186534085,0.0085087565923324,0.8664472910222074,-0.2710613646949231,-0.0296582869992733,0.0301163959204149,-0.1360505094821614,0.1058045973830084,0.0464226818853745,0.0614278229827214,-0.0301897608477519,-0.2630640770711779,-0.0788205122076919,0.0923587622612891,-0.0005233823512975633
2015-11-06,-0.0005233823512975,0.0101474540561665,0.0432621082337671,0.0118465491917201,0.0057911653850675,0.0072215870504109,0.0198516431149662,0.0528816101935165,0.0254239840564982,0.008855459292544,1.0832149701472773,0.4089189082333975,0.0006973989034013,0.012882655669516,0.077536496898503,0.0428609544551923,0.0048541983681356,0.009147878362028,0.0328414049922014,0.073348901666411,0.0685556944624607,0.0101053752370684,1.013243998265713,0.1967997248451254,0.0070954710599877,0.0336398372053057,0.0300673103556838,-0.0002329974311517,0.0132345204340919,0.0123262219579386,0.0286454185008799,0.0424108980718676,-0.0078899330050034,0.017362855843225,1.061002519712284,0.2947537516625953,0.0027991116966568,0.0150143758762775,0.0495644495928782,0.0335546618304929,0.005468783208894,0.0070066648921307,0.0244174866588524,0.0632842145458745,0.0276539102451121,0.0081500025681171,1.2927878211227402,0.5260877378646593,-0.0478405486979366,-0.049104166297516,-0.1610070264803196,0.062268359291326,0.049372685039616,0.0620922159834384,-0.0683310624122547,-0.2901372203977911,-0.122264355236214,0.1172365885638675,-0.00933141704496887
2015-11-09,-0.0093314170449688,-0.0109795287299961,0.0325525047247792,-0.0012331058598221,0.0066250599231525,0.0076634842921567,0.0087284776236342,0.042029733044,0.0157168308808084,0.0122068844798655,1.2392573690005126,0.1859049619132535,-0.0106279932228456,-0.0090743106476409,0.0634890760798672,0.0301902926188994,0.0062538878449244,0.0096987545704679,0.0187569544980452,0.0603141256171066,0.0566994433351515,0.0144404278775673,1.101322071359715,0.1187940477662414,-0.0117430300486854,0.0006793758758625,0.0194687589292412,-0.0182942209415877,0.0137209951842089,0.0126681799190739,0.0155802149965564,0.0297141147205404,-0.0195306813468189,0.0171448334552125,0.981032575072574,-0.0614149163519847,-0.0096006789234599,-0.0039297059461876,0.0369979297300961,0.0201786326199659,0.00645982784015,0.0075067162812208,0.0127493985462734,0.051640961899569,0.0176760982858876,0.0105400202642087,1.2908628124898671,0.0418040508714083,0.1528262767423123,0.1674912299029141,0.0216450451340965,0.2876072140296417,0.0675367897690773,0.070514943050963,0.0728317981257797,-0.1738512708763304,0.0115669147787045,0.1180387261035893,0.002306856142004543
2015-11-10,0.0023068561420045,-0.0115639776237973,0.0414982533506653,-0.0044906491304929,0.0065847705229648,0.0074327500040768,0.0090230309589065,0.0431889166319032,0.017842900253155,0.0067606620570334,0.7218776510115354,-0.4208430432482728,-0.0025534108898667,-0.0150420194702092,0.0676721664604458,0.0190756569990497,0.0063092649175259,0.0095333755349994,0.0128937819795711,0.0557884404625086,0.0533862301388452,0.006709058478286,1.1502105458163854,0.0589101488061458,0.0029703630565167,-0.0015210873613493,0.0366696302261551,-0.0256591127301133,0.0128905720003672,0.0121884759486327,0.016765136737233,0.0321774273230592,-0.0166460803137419,0.0102394778981272,0.6665683204212021,-0.3362600847100485,0.0020282498083838,-0.0072041403838205,0.0423289801566841,0.0175937500202785,0.0063908878595004,0.0074160825755501,0.0127167451871055,0.052152245005671,0.0195341602199548,0.006356198056989,0.7911693613012747,-0.3924242995114477,-0.0744552337668125,0.0515818433265262,-0.1346915735237559,0.1743471139999677,0.0726032725050221,0.0692694928652101,0.0006871922653484,-0.2251793916404559,-0.0631959817195414,0.1124917800945528,-0.0039316781762921416
2015-11-11,-0.0039316781762921,-0.0124547258050123,0.0424006151787892,-0.005524328328939,0.0056015347546821,0.0073932909789405,0.0030056541735474,0.0373272821911525,0.0135818789220065,0.0061615420499206,0.6552366125505249,-0.1058140668945866,-0.0012358542916504,-0.016344845610861,0.0680639265837106,0.0230495318091819,0.0056301717518757,0.0095237632118318,0.0083915256175048,0.052064594352807,0.0514524608100037,0.0105179640076531,0.7479570653285366,-0.3583229202219332,-0.0087159912636988,-0.0097218431315458,0.037831284198593,-0.0263870904520734,0.0098233896227945,0.0121348361397401,0.0060548811865137,0.0221880930183779,-0.0252830101095534,0.0107563130732547,0.6898465534671303,0.0066416349201998,-0.0032057897436409,-0.008060738458577,0.0486352006631656,0.0164711938895225,0.0053854439614636,0.0070472615146718,0.0071126007767525,0.0466557788214396,0.0160234810397834,0.0063766426273944,0.4777968857926295,-0.4087479587407239,0.050359679922199,0.035460943194338,-0.109262404086444,0.1646120022022339,0.0691845951124057,0.0701644312805812,0.057901292565734,-0.173307005609801,-0.014696758340001,0.0703610957872653,-0.013959758342515394
2015-11-12,-0.0139597583425153,-0.0252673854820615,0.0123052988933607,-0.0115932721578205,0.0070226370767985,0.0075326237899423,-0.0115901981799346,0.0217810425873208,-0.0007078015784849,0.0109353167077784,1.1789285873069206,0.7880965716475548,-0.0097227364319169,-0.0232761557301817,0.0405869349794498,0.0198179037354759,0.006309725057181,0.0094272077881293,-0.0033537073701428,0.04021215391246,0.0407041392499787,0.0113352754559373,1.038002830502415,0.3713646434097621,-0.0191224286633709,-0.0293972142281161,-0.0057973277267485,-0.0350079527582398,0.0111261955978874,0.0118423505091195,-0.0128993298667108,0.0024111568033462,-0.0438342200541638,0.0153176195253533,1.25458059377759,0.8112725523650488,-0.0143333584610573,-0.0222230260783624,0.0200301386117944,0.011071083346148,0.0070021042757335,0.0074920076994597,-0.0082892767905908,0.0302410599421292,0.0013562035640097,0.0100761995996741,1.0604881128613688,1.155158549802468,0.1438357067314801,0.2205980469383919,0.1445483932993472,0.2045902189661244,0.080603655396821,0.0727950979486919,0.2008891159813166,-0.0468233939086649,0.1271598775604618,0.1007076917230521,-0.011228656561891981
2015-11-13,-0.0112286565618919,-0.0357076296420222,-0.0035915189741783,-0.0018485648364241,0.0076027555278649,0.0079179553604388,-0.0225165441293172,0.0095019903676085,-0.0120721197157055,0.0110101501010157,1.464692756104929,0.2659345242805517,-0.0196358034496955,-0.0431222386623409,0.0159082833922232,0.0282705676264267,0.0085186624347552,0.0105759065088347,-0.0236705602226262,0.018519439334443,0.0198215984664968,0.0173889632719378,1.685790112813549,0.6936298157829783,-0.0072236977721398,-0.0431975197182925,-0.0116965410722578,-0.0171206613329227,0.0112572374056871,0.0119443144784466,-0.019461236435577,-0.0049454887635105,-0.0507230252679203,0.0147277345513791,1.3575073562712057,0.0993809515458674,-0.0117936177471965,-0.0364516334538986,0.0042474930359055,0.0198076237817408,0.0076742036202715,0.0079841282206662,-0.0201881999939047,0.0169705371615884,-0.0105663246989368,0.0115868141644632,1.3822572560698383,0.2995749789111672,0.093086500073563,0.4012561082074952,0.3342192471245133,0.0491118372013112,0.0833775265348899,0.0730463711825467,0.2914428984444435,0.0479182498777805,0.2324197530553831,0.1230079343993652,0.015207123889589003
2015-11-16,0.015207123889589,-0.0118224189771904,0.0110636231519334,0.0447805599915185,0.008352663655275,0.0086322336399796,-0.0081903266574767,0.0234226884227517,0.0027898865133801,0.0170703717973759,1.1004253717466208,-0.2339665223526164,0.0143843881904695,-0.0189313464918012,0.0246459049633032,0.0907327345913531,0.0091323245599064,0.0109565220741802,-0.0108048663167046,0.0313516471163932,0.0340037068599816,0.0175910888232175,1.066821297558928,-0.3568665303959422,0.0085911108111236,-0.0235105789724849,-0.0051021053550899,0.0030439603313776,0.0090724238235059,0.0121082143044806,-0.0107864711345182,0.0031650745076259,-0.0425465149796066,0.0150369029261197,0.890906933303492,-0.339628101998496,0.0139618871765321,-0.0135278777584649,0.0168484850480796,0.0671291162724896,0.0085516999770277,0.0085538037730172,-0.0073252230413179,0.029417587150746,0.0031157521450229,0.0166266917556421,0.8637986531847287,-0.3742557201882388,-0.095617534043276,0.099273568051126,0.2122830709179746,-0.3521227469657473,0.0882449671875514,0.0771827085789641,0.1561355921906608,-0.0426485406292327,0.115013374515495,0.1817180211887949,-0.0007297164333096573
2015-11-17,-0.0007297164333096,-0.0148161857300431,0.0116190387402885,0.0899107900828937,0.0081806821550721,0.0086268686662085,-0.00947783226837,0.0217542737824423,0.0019707385727292,0.0105124270720192,1.1107924792695698,0.0295677171699313,0.0006285018753648,-0.0158016802958886,0.0305971998277052,0.1350932222019023,0.0089571433723042,0.0108539005970666,-0.0116353831622216,0.0307204426256066,0.0342096530954834,0.0096869840501237,0.9493515168063268,-0.1000894628111334,-0.0038240856641477,-0.0301256371455138,-0.0075335252111786,0.0397949752094963,0.0086893893955913,0.012133185888976,-0.0142006135916824,-0.0005823004568767,-0.0460872278472579,0.0148329514752936,1.036657604704194,0.1884772128879088,0.0007999702899024,-0.0147370886799474,0.0183133195028131,0.1086436857625408,0.0082510678304663,0.008546481529241,-0.0074178120835144,0.028951872253613,0.0038684018740227,0.0085065395182244,1.115628192549712,0.3190368848371203,0.0374449510401666,0.2321779071021417,0.1961904858785963,-0.5375552435839538,0.0882863730749079,0.0768748202335472,0.1877443014465063,-0.0004138346831629,0.1562290076742045,0.1449044331276893,0.01586619698902636
