Date,Open,High,Low,Close,Volume
2015-01-02,103.52605257054238,103.94853566151423,101.64642546326293,102.54312896728516,46133100
2015-01-05,101.9395873804175,102.35344651109837,100.69799683203038,101.17221069335938,51141900
2015-01-06,101.41363233899263,101.54295920105649,98.60281232243202,99.42191314697266,67446000
2015-01-07,100.06857462830614,100.67212849519323,99.56849540830173,100.6462631225586,32252100
2015-01-08,101.44811843484047,102.47414878388325,101.2670476774258,102.35343933105469,28361700
2015-01-09,102.43966529374552,102.4655306668079,101.14634401524927,101.37052154541016,26975200
2015-01-12,101.48261211549506,101.74990299962515,100.2151627246116,101.03426361083984,27316800
2015-01-13,101.81885455611992,102.93973545843365,99.86163154645928,101.1118392944336,49991400
2015-01-14,99.99958116786577,100.96525662386765,99.62882889010201,100.70659637451172,34224200
2015-01-15,101.07736421555178,101.20669107105736,98.70627538476462,99.00804901123047,46199400
2015-01-16,98.64593464843473,100.82733562959555,98.4648638687059,100.62039947509766,41895700
2015-01-20,100.74970768608634,100.9480198065868,99.29257045438247,100.19789123535156,36444400
2015-01-21,99.84440058482059,100.72385611799511,99.4046695291474,99.8788833618164,27333500
2015-01-22,100.49968084522413,101.9482009037903,99.24084895523492,101.91371154785156,37877000
2015-01-23,101.9482109505236,102.40518344994406,101.35328759192556,101.8447494506836,28173400
2015-01-26,101.63779234920321,102.83626938196808,100.93940105651656,102.82765197753906,23006800
2015-01-27,101.62054244273386,102.81901937502346,101.4136129248732,102.336181640625,26919100
2015-01-28,102.75865863128246,102.9914535029506,100.29272621265658,100.61174774169922,38086100
2015-01-29,100.89628420764603,102.01716509248355,100.09442488619669,101.99992370605469,39299900
2015-01-30,101.29290224770993,101.70676127835034,99.67193573955139,99.7581558227539,49739800
2015-02-02,100.12028747330397,100.74107599927459,98.62003044557288,100.67210388183594,44819100
2015-02-03,101.16360404602493,102.60350032902366,101.11186671555855,102.47416687011719,43920000
2015-02-04,102.10338974338114,102.81040502563646,101.827481500993,102.09477233886719,28597100
2015-02-05,102.40516780137673,103.68124758917753,102.25859298021976,103.4139633178711,32337100
2015-02-06,103.55193808273528,104.17273344304338,102.90527734544321,103.30189514160156,31694900
2015-02-09,102.94837691446105,103.65539229615021,102.36207099465742,102.48278045654297,32367900
2015-02-10,103.0604512037287,103.32773547200446,101.82748476703523,103.13805389404297,28960800
2015-02-11,102.92247533632384,103.31046895901984,102.27581491305052,102.99144744873047,23794200
2015-02-12,103.60364388622567,104.25892183098281,103.32772907390115,104.16407775878906,27854600
2015-02-13,104.2503054536856,104.9228313699236,104.02612795554917,104.78487396240234,20446900
2015-02-17,104.89697241114472,105.2418527946821,104.55208544943568,105.1125259399414,16868500
2015-02-18,104.81075891207986,105.23324861791305,104.44000653281812,105.22462463378906,20450200
2015-02-19,104.98319533070482,105.51776388646876,104.79350716775433,105.23323822021484,16620500
2015-02-20,105.06079639749223,105.6557262860285,104.24169555869567,105.51776885986328,30331600
