bootstrap_return,bootstrap_max_drawdown
0.3681639675601256,-0.046841659507340205
0.24449115559322054,-0.15315014944204264
0.3281370519393887,-0.05504435698596055
0.5549404355767107,-0.04385474719999383
0.5018481383567979,-0.058625453942892425
0.3410138008328685,-0.06711190728889216
0.06538823670949978,-0.05807745799695774
0.5872368330328428,-0.052044531074177725
0.3378039625321292,-0.07952527261506526
0.1173740393826086,-0.09008825124173436
0.465423204107726,-0.04212445053300928
0.21711439028896273,-0.09894162932443362
0.4925820713477529,-0.08250776866082232
0.5339135487887401,-0.03879186598073492
0.5363359922375168,-0.05615178335707127
0.5348923351325423,-0.06507003670253109
0.5297425695996665,-0.0414738689037798
1.070523871954602,-0.035889735065361306
0.4240212999080617,-0.035966334212509166
0.44072270527561574,-0.118548854899305
0.10211045035847399,-0.06885630497734918
0.13102925716585534,-0.10774094208693419
0.8023791095077566,-0.07613567959294731
0.24948809345259582,-0.08789109262116324
0.46040848499138054,-0.07770385848788208
0.16374531131802939,-0.08102830496917912
0.3666736971477329,-0.057137048588349004
0.3300469467039828,-0.08148970205290318
0.8359437067026061,-0.05137647580841398
0.3270389825140494,-0.04449395965661951
0.39726811275006013,-0.07084536725922186
0.17753090210412537,-0.06314560595246599
0.21970244482844392,-0.16903405601803667
0.5849212816000882,-0.044955268800827675
0.5512980556397482,-0.03907714207038582
0.2802892927514209,-0.0530348378379204
0.28547806424869937,-0.08496899304801597
0.28999319094270404,-0.11372291543426305
0.5552752086334909,-0.09551558902290325
0.37990021458606527,-0.04453705731682145
0.7428818831866617,-0.04971557462759968
0.34965690070703026,-0.05462499920548647
0.27404345000364305,-0.055574633145239916
0.33384889968167997,-0.05397452112425205
0.5731939482523818,-0.0424800447708743
1.443646653635235,-0.03401700097518723
0.39490021239481066,-0.07691255289472976
0.28566076149432784,-0.08941748809823313
0.8293209347802684,-0.050627725276617075
0.7700293364454174,-0.04176012753387448
0.12847644428763627,-0.09860321898398017
0.30377663332325056,-0.09978414672076363
0.09286061378017019,-0.08110956706445138
0.42404002917901495,-0.07261229680375314
0.410431925389072,-0.07442691394817125
0.2908465365122139,-0.05680929964263104
0.3431488593904559,-0.06811890806728971
0.6238130417016454,-0.0717283860322897
0.25911260296643124,-0.07881431870072308
0.47240090113120337,-0.08884248683410967
0.1208192235084673,-0.11353318585698569
0.013126034928361507,-0.106373904310887
0.5369329070868256,-0.055367939915528686
1.0055438935217325,-0.05437721905326642
0.4422329912938556,-0.0662469727647963
0.6419470760545645,-0.050492322499034015
0.37505547271341855,-0.04952737693852616
0.6979861098044489,-0.06403233661993324
0.4480191930231676,-0.06465623925214214
0.46447909601223936,-0.08334686187980045
0.7049007807658394,-0.05052370363644054
0.4756161832592056,-0.05598727751956745
0.7140387775494299,-0.04510049291390594
1.3664284158108733,-0.042250352147597314
0.029380932614409216,-0.12054605528393103
0.3968170447309196,-0.04544880367038362
0.5501020053301073,-0.07572790281018926
0.5366057174231695,-0.049463896622165215
0.435856521948097,-0.05646270706754619
0.40792301642035866,-0.0635119895636187
0.3315221238150541,-0.0716159774219769
0.35506148452406405,-0.04176836625076563
0.8093608319137642,-0.03874681584114803
0.800008746785615,-0.03739542281859676
0.7733460997110901,-0.039728240289582106
0.3551076750916926,-0.051545410938903746
0.6938643187930529,-0.049261964038578965
0.5415074814058165,-0.07813867939687325
0.5911907688384579,-0.06906857514596354
0.5037267294507854,-0.04970489466239636
0.37139111121381196,-0.08304026400386211
0.34440847988749645,-0.08894314360647149
0.27935720084243343,-0.06818849741464328
0.4111256064595803,-0.0723586247751764
0.06510011786584324,-0.07294534804438202
0.7466168472434369,-0.04730826158032675
0.41985563997265785,-0.07067379057716994
0.19204171228448308,-0.10058193324855269
0.2713432339648303,-0.060775157059265617
0.8142705569278701,-0.03166525555209754
0.7285816469202413,-0.06326660664742834
0.4354428286422596,-0.04572322465498235
0.1818736186836627,-0.06525493833769813
0.4351572723858106,-0.03574829705420657
0.39294248387693353,-0.07385006244978576
0.28032667570659275,-0.12484648520168273
0.38894595652344766,-0.04081185898581019
0.5619676858026976,-0.03623791056041603
0.6047965621469407,-0.12270898393962393
0.5240205011783172,-0.08325071247260019
0.5238278707868549,-0.06099984403067693
0.13254251009906182,-0.12386114880297794
0.23483941581306267,-0.14234439314090952
0.7430038216538088,-0.06127636375145595
0.6939153014878592,-0.046461871375999664
0.5366564687802005,-0.041804293627589306
0.45506224761915726,-0.06861468317673358
0.42360003346802166,-0.06809014726400575
0.18092781670969527,-0.09829283304100933
0.2858812929117427,-0.08470683213602637
0.3166534805766499,-0.08654876025390945
0.5783293090470554,-0.08054223099141355
0.3648466127813639,-0.09261008306922403
0.7903699314419612,-0.052288610629717236
0.48030274667802964,-0.0726295025110173
0.39133795055033094,-0.04548053173763367
0.7859965898205143,-0.048256082865492544
0.4832664042010568,-0.042196096219436985
0.7271840089041186,-0.053665058009035094
0.5690970226102556,-0.0738033789092305
0.7097508407921358,-0.051369367597693505
0.23745423278603028,-0.07001397867323023
-0.025918930311776278,-0.21977188497054545
0.6067567150772981,-0.07133996145273414
0.4586575167589484,-0.07319468409064944
0.6503894299658217,-0.032770296851400205
0.5073197048675735,-0.051950022813338825
0.6504798834003753,-0.047523791697426154
0.4323249508090694,-0.04213991213968327
0.6983038339344625,-0.03863379952428814
0.2998421965506979,-0.0421424538430798
0.8473673983110801,-0.08390588842746816
0.47543473335331554,-0.0786101114040525
1.1208837092317405,-0.04054199454470875
0.6556088404052371,-0.06401616814424826
0.4171721946829958,-0.032080836998432116
0.6821425683110782,-0.0645493275066481
0.5745204828969912,-0.04856308814597354
0.6120320333548794,-0.04458941981305453
0.5433069267279782,-0.07185256432124276
0.22728622972064327,-0.08027393998818677
0.7066828083371515,-0.04742192961338665
0.5882694340911043,-0.0704460607795716
0.24779335682992487,-0.0780096054467605
0.4595492674147308,-0.0705440122829315
0.6667061714515332,-0.06834454393011968
0.16598344278227906,-0.08441859886526015
0.8543883659591924,-0.04105192300165561
0.7376850595508653,-0.054888085320146995
0.6935433392879691,-0.03696327921092968
0.4531740960311783,-0.053194450758898504
0.8281772933358702,-0.03159584549098726
0.6844908991703176,-0.04542650542830684
0.36252723525967356,-0.039427074200325984
0.5221641080090775,-0.0684457860451686
0.2397589752707059,-0.052771286909498505
0.6242740115496941,-0.05253351789114613
0.2621646951154004,-0.05521091022181024
0.6284505817079413,-0.058941841923834004
0.6473455318679511,-0.07440634919393663
0.36012130410138443,-0.08332629503964373
0.4980916257393342,-0.06512244122815591
0.6917523996837058,-0.0818128799197626
0.8751551590870048,-0.049065517891342725
0.5541335696067511,-0.04141897964654817
0.38717346566018085,-0.06350745320563611
0.4668017602908492,-0.045795643206212766
0.2427918158792719,-0.07019519187093715
0.28872678862219026,-0.06694683380091426
0.5451570154794478,-0.10428766846689297
0.3276109880366693,-0.053924205917353696
0.2797850693060906,-0.08553295109280712
0.7459002987314187,-0.04280938315579863
0.5062634083598918,-0.054499331780207605
0.38154981130735455,-0.11146674287797909
0.5233777404675737,-0.056794899673772825
0.2339171905118218,-0.07821622551228347
0.4036238767396543,-0.05407652046127309
0.4585899059586003,-0.049741126362679355
0.7099643672522606,-0.061668716068660534
0.40980016684300824,-0.05615656839515826
0.8140764496916435,-0.03713846828355727
0.6382270575255118,-0.035306823809561516
0.5026657787703097,-0.05982264379474045
0.7236182272088356,-0.047797109104716684
0.9666525108144199,-0.03660283334773007
0.4807212948035755,-0.04363599101353788
0.4416770410821027,-0.07692059446893151
0.6918450236958911,-0.04671170685433801
0.2816175413387696,-0.04902855685945562
1.1937637834766899,-0.045107179856835544
0.2571318035590713,-0.09595391619967497
0.1557540187266222,-0.052034577857756226
0.6329588442016172,-0.04942476712077881
0.39031068395081303,-0.05530239774356682
0.9452268473882677,-0.09485215184268825
0.3575183610892061,-0.048888692549947876
0.4193418516549652,-0.04487764147881668
0.40596584313322404,-0.07219881657744487
0.6549643146369435,-0.045164698674922454
0.5163762614960636,-0.08488834792404054
0.7279782962189434,-0.05614427247282672
0.28508915019518377,-0.07966151700953072
0.2797897145671502,-0.05628752801163173
0.6491829088523484,-0.061120937348116855
0.6809608024038358,-0.04403710835178776
0.6165428980558443,-0.0506312352109034
0.3054333470282795,-0.06866647672753035
0.3782091388321698,-0.08848599254634615
0.5489457823137891,-0.05370837170117826
0.4667043757975169,-0.036971803466478326
0.6935074509323726,-0.05739888269052351
0.9664841873854733,-0.03382194467429689
0.6079147533384011,-0.04343519470095569
0.4281814707411422,-0.035426298115928234
0.06059324523782261,-0.11136967222373484
0.6867797953081138,-0.04914974190365484
0.44750162903680524,-0.05628541088984629
0.16836769407744723,-0.09424525254340788
0.21534225240773863,-0.09068313553101315
0.5673840484987367,-0.09003929932031529
0.3587993780478289,-0.044270578482431766
0.5811017075691678,-0.08332440759343351
0.511630225080117,-0.07697241731455207
0.39618508883995984,-0.09001463915685903
0.5507175692017845,-0.05397081774403856
0.6390095187050071,-0.044270578482431766
0.5141500213592018,-0.07776294935805061
0.11062601935236582,-0.15192621346933544
0.19986841430535618,-0.07721343769504052
0.3141581895195322,-0.06176207551227142
0.29968224171827185,-0.05868518842534021
0.41003545115157936,-0.07859232904967484
0.8134141409486186,-0.051819679684311115
0.27167438308464664,-0.06970916889162093
0.13700427946798222,-0.15750124129942
0.5077436840703526,-0.027587019447060768
0.6442490981553892,-0.09504763528578197
0.5802914383168807,-0.0418496417959493
0.4724962050143624,-0.08761735312826913
0.4649962178654896,-0.058346899255650064
0.3908028992561554,-0.08519722956853559
0.5566985710793686,-0.050119868707870774
0.5218853820616489,-0.06843443441584185
0.3945269692933193,-0.05635141990917836
0.328688956566465,-0.06850983968488145
